time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,orders_error,payment_error,queue-master_error,shipping_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1693143923,9.873907858333125,2.864646515438578,0.8406907785937586,0.4437374376342915,9.981356191883203,9.25907241217206,0.30289928218514045,0.6167380776690841,3.3300791906025897,1.0848021826280656,0,0.29859610019147365,2.418309072463758,3.420424512180816,1.249038912557144,201142272,71073792,11509760,424927232,107167744,331665408,38273024,10809344,305905664,98455552,4673536,2949120,308166656,14790656,36524032,26,18,44,6,4,2,6,46,0,0,,0,0,0.008236704446381866,0.00308678881388621,0.03204337899543379,0.017338709677419357,0.001213166144200627,0.0030168067226890756,0.0032003642987249547,0.006025179856115108,0.021757272727272722,0.004756219864995179,0.08023076923076923,0.046500000000000014,0.004242633228840125,0.004630252100840336,0.004960655737704918,0.009308027262400606
1693143924,9.873907858333125,2.864646515438578,0.8406907785937586,0.4437374376342915,9.981356191883203,9.25907241217206,0.30289928218514045,0.6167380776690841,3.3300791906025897,1.0436246596756367,0,0.29859610019147365,2.418309072463758,3.420424512180816,1.249038912557144,201142272,71073792,11509760,424927232,107167744,331665408,38273024,10809344,305905664,98455552,4673536,2949120,308166656,14790656,36524032,50,26,64,12,12,2,14,104,0,0,,0,0,0.008236704446381866,0.00308678881388621,0.03204337899543379,0.017338709677419357,0.001213166144200627,0.0030168067226890756,0.0032003642987249547,0.0059996338337605275,0.021757272727272722,0.004756219864995179,0.08023076923076923,0.046500000000000014,0.004242633228840125,0.004630252100840336,0.004960655737704918,0.009299523983888686
1693143925,9.873907858333125,2.864646515438578,0.8406907785937586,0.4437374376342915,9.539758034433286,9.25907241217206,0.30289928218514045,0.6167380776690841,3.3300791906025897,1.0436246596756367,0.00006545392213579803,0.29859610019147365,2.418309072463758,3.420424512180816,1.249038912557144,201142272,71073792,11509760,424927232,107167744,331665408,38273024,10809344,305905664,98455552,4673536,2949120,308166656,14790656,36524032,22,12,40,10,12,2,10,66,0,0,,0,0,0.008236704446381866,0.00308678881388621,0.03204337899543379,0.017338709677419357,0.001213166144200627,0.0030168067226890756,0.0032003642987249547,0.0059996338337605275,0.021757272727272722,0.004756219864995179,0.08023076923076923,0.046500000000000014,0.004242633228840125,0.004630252100840336,0.004960655737704918,0.009299523983888686
1693143926,9.873907858333125,2.864646515438578,0.8307536046248013,0.4437374376342915,9.999510841472906,9.25907241217206,0.30289928218514045,0.6167380776690841,3.3300791906025897,1.0436246596756367,0.00006545392213579803,0.29859610019147365,2.418309072463758,3.420424512180816,1.249038912557144,201142272,71073792,11509760,424927232,107368448,331665408,38273024,10809344,305905664,98455552,4673536,2949120,308166656,14790656,36524032,36,20,60,22,20,2,22,130,0,0,,0,0,0.008205071174377224,0.003089159067882472,0.03204337899543379,0.017541899441340783,0.0011563517915309446,0.0030168067226890756,0.003189239332096475,0.006011422254974207,0.021649816176470594,0.00476048632218845,0.08023076923076923,0.04749999999999997,0.004231270358306188,0.004630252100840336,0.004940630797773656,0.009301031687546058
1693143927,9.746284383224474,2.864646515438578,0.8307536046248013,0.43523811831355197,9.999510841472906,7.267977936781731,0.25641097346488106,0.6167380776690841,2.1640157691404047,1.0436246596756367,0.00006545392213579803,0.24046464609692508,2.418309072463758,3.4204245121808157,1.249038912557144,201916416,71073792,11509760,424927232,107368448,331665408,38273024,10809344,305905664,98455552,4673536,2949120,308166656,14790656,36524032,42,26,64,16,10,2,16,118,0,0,,0,0,0.008167109929078015,0.003090821256038648,0.032215909090909094,0.017382506527415142,0.0012324159021406727,0.003018348623853211,0.0032129277566539925,0.00601108284883721,0.0214990671641791,0.004763478260869565,0.08027310924369747,0.04608870967741936,0.004246483180428134,0.00463302752293578,0.004983269961977186,0.00929669331395349
1693143928,9.746284383224474,2.864646515438578,0.8307536046248013,0.43523811831355197,9.999510841472906,7.415030065519133,0.23267882486525687,0.6167380776690841,2.107910924335132,1.123446550081511,0.00006545392213579803,0.24536661065890786,2.418309072463758,3.2363638367649576,1.249038912557144,201916416,71073792,11509760,424927232,107368448,331665408,38387712,10809344,306135040,98459648,4673536,2949120,308166656,14790656,36524032,44,18,62,18,22,2,16,124,0,0,,0,0,0.008167109929078015,0.003090821256038648,0.032215909090909094,0.017382506527415142,0.0012324159021406727,0.0030168067226890756,0.00320035778175313,0.00603103579588728,0.0214990671641791,0.004763478260869565,0.08027310924369747,0.04608870967741936,0.004246483180428134,0.004630252100840336,0.004960644007155635,0.009302170601675552
1693143929,9.746284383224474,2.864646515438578,0.8307536046248013,0.43523811831355197,9.999510841472906,7.562082194256536,0.2375356261162407,0.6155711614298435,2.107910924335132,1.123446550081511,0.00006545392213579803,0.29411787371896714,2.418309072463758,3.2363638367649576,1.249038912557144,201916416,71073792,11509760,424927232,107368448,331665408,38387712,10809344,306135040,98459648,4673536,2949120,308166656,14790656,36524032,28,10,36,8,4,2,10,68,0,0,,0,0,0.008167109929078015,0.003090821256038648,0.032215909090909094,0.017382506527415142,0.0012324159021406727,0.0030168067226890756,0.00320035778175313,0.006022029613578908,0.0214990671641791,0.004763478260869565,0.08027310924369747,0.04608870967741936,0.004246483180428134,0.004630252100840336,0.004960644007155635,0.009295413506681111
1693143930,9.746284383224474,2.864646515438578,0.8307536046248013,0.43523811831355197,9.999510841472906,7.709134322993938,0.24239242736722455,0.6155711614298435,2.107910924335132,1.123446550081511,0.00006545392213579803,0.29411787371896714,2.4562171906731773,3.280424290132737,1.249038912557144,201916416,71073792,11509760,424927232,107368448,331665408,38387712,10809344,306135040,98459648,4673536,2949120,308563968,14835712,36524032,14,18,44,2,2,2,2,18,0,0,,0,0,0.008167109929078015,0.003090821256038648,0.032215909090909094,0.017382506527415142,0.0012324159021406727,0.0030168067226890756,0.00320035778175313,0.006022029613578908,0.0214990671641791,0.004763478260869565,0.08027310924369747,0.04608870967741936,0.004246483180428134,0.004630252100840336,0.004960644007155635,0.009295413506681111
1693143931,9.746284383224474,2.864646515438578,0.8307536046248013,0.43523811831355197,9.999510841472906,8.823127724244126,0.24724922861820833,0.6155711614298435,2.107910924335132,1.123446550081511,0.00006545392213579803,0.29411787371896714,2.4562171906731773,3.280424290132737,1.249038912557144,201916416,71073792,11509760,424927232,107368448,331665408,38387712,10809344,306135040,98459648,4673536,2949120,308563968,14835712,36524032,48,16,54,20,14,2,20,136,0,0,,0,0,0.008200913242009132,0.0030926485397784497,0.032215909090909094,0.017437845303867404,0.0011818181818181819,0.0030168067226890756,0.003162062615101289,0.006047915142648135,0.021606741573033703,0.00476676737160121,0.08027310924369747,0.046163793103448286,0.004236363636363636,0.004630252100840336,0.00489171270718232,0.00930175566934894
1693143932,9.746284383224474,2.864646515438578,0.8384472395014962,0.43523811831355197,9.999510841472906,8.823127724244126,0.2521060298691921,0.6155711614298435,2.107910924335132,1.123446550081511,0.00006545392213579803,0.29923531232167166,2.4562171906731773,3.280424290132737,1.173626870192017,201916416,71073792,11517952,424927232,107368448,331665408,38387712,10809344,306135040,98459648,4673536,2949120,308563968,14835712,36524032,32,6,32,8,10,2,8,64,0,0,,0,0,0.008171971706454466,0.0030811320754716978,0.03196444644464446,0.017287371134020617,0.0013012048192771086,0.003018348623853211,0.0031797752808988763,0.006020353025936598,0.02151876172607881,0.004746037735849056,0.07986657303370787,0.04376984126984125,0.004260240963855422,0.00463302752293578,0.004923595505617978,0.009293407780979826
1693143933,9.746284383224474,2.864646515438578,0.8384472395014962,0.43523811831355197,9.999510841472906,8.823127724244126,0.29140807505902827,0.6293793574092913,2.107910924335132,1.1234465500815107,0.00006545392213579803,0.29923531232167166,2.4562171906731773,3.280424290132737,1.173626870192017,201916416,71073792,11517952,424927232,107368448,331665408,38387712,10940416,306135040,98459648,4673536,2949120,308563968,14835712,36524032,38,14,34,24,26,2,24,150,0,0,,0,0,0.008171971706454466,0.0030811320754716978,0.03196444644464446,0.017287371134020617,0.0013012048192771086,0.0030168067226890756,0.0031684210526315786,0.006032403918613413,0.02151876172607881,0.004746037735849056,0.07986657303370787,0.04376984126984125,0.004260240963855422,0.004630252100840336,0.004903157894736841,0.009296910324039185
1693143934,6.909678049402782,2.968905820115073,0.8384472395014962,0.43523811831355197,9.999510841472906,8.823127724244126,0.29140807505902827,0.6293793574092913,2.107910924335132,1.1234465500815107,0.00006545392213579803,0.29923531232167166,2.4562171906731773,3.280424290132737,1.173626870192017,201916416,71258112,11517952,424927232,107368448,331665408,38387712,10940416,306135040,98459648,4673536,2949120,308563968,14835712,36524032,28,18,44,4,6,2,4,40,0,0,,0,0,0.008171971706454466,0.0030811320754716978,0.03196444644464446,0.017287371134020617,0.0013012048192771086,0.0030168067226890756,0.0031684210526315786,0.006008078994614004,0.02151876172607881,0.004746037735849056,0.07986657303370787,0.04376984126984125,0.004260240963855422,0.004630252100840336,0.004903157894736841,0.009293536804308796
1693143935,7.052397235791215,2.968905820115073,0.8384472395014962,0.43523811831355197,9.999510841472906,8.823127724244126,0.29140807505902827,0.6293793574092913,2.107910924335132,1.1234465500815107,0.00006545392213579803,0.29923531232167166,2.4562171906731773,3.280424290132737,1.173626870192017,201916416,71258112,11517952,424927232,107368448,331665408,38387712,10940416,306135040,98459648,4673536,2949120,308563968,14835712,36524032,30,6,32,16,12,2,14,104,0,0,,0,0,0.008171971706454466,0.0030811320754716978,0.03196444644464446,0.017287371134020617,0.0013012048192771086,0.0030168067226890756,0.0031684210526315786,0.006008078994614004,0.02151876172607881,0.004746037735849056,0.07986657303370787,0.04376984126984125,0.004260240963855422,0.004630252100840336,0.004903157894736841,0.009293536804308796
1693143936,8.563151183305969,2.968905820115073,0.8384472395014962,0.43523811831355197,9.999510841472906,7.61781495104801,0.29140807505902827,0.6293793574092913,2.107910924335132,1.1234465500815107,0.00005230642786205659,0.29923531232167166,2.0489387473060314,3.280424290132737,1.173626870192017,201916416,71258112,11517952,424927232,107368448,331665408,38387712,10940416,306135040,98459648,4673536,2949120,308563968,14835712,36524032,36,26,54,10,12,2,10,62,0,0,,0,0,0.008159690627843493,0.003084168336673347,0.03196444644464446,0.017418032786885248,0.0012484076433121017,0.0030168067226890756,0.003160291438979964,0.006036607466473359,0.021564516129032263,0.004751503006012024,0.07986657303370787,0.04427419354838712,0.00424968152866242,0.004630252100840336,0.004888524590163935,0.009298658934396522
1693143937,8.563151183305969,3.1887755080923315,0.8384472395014962,0.37144309112174306,9.999510841472906,7.470762822310608,0.29140807505902827,0.6293793574092913,2.107910924335132,1.1234465500815107,0.00005230642786205659,0.29923531232167166,2.0489387473060314,3.280424290132737,1.173626870192017,201916416,71258112,11517952,424927232,107368448,331665408,38387712,10940416,306135040,98459648,4673536,2949120,308563968,14835712,36524032,24,6,26,8,10,2,10,44,0,0,,0,0,0.008113165013525698,0.003082191780821918,0.03151571164510166,0.017137404580152667,0.001300300300300301,0.003018348623853211,0.003168855534709193,0.005981035740335521,0.02138201160541587,0.004747945205479452,0.07921944035346098,0.04149999999999999,0.0042696696696696715,0.00463302752293578,0.004903939962476548,0.009289569657184537
1693143938,8.563151183305969,3.1887755080923315,0.8384472395014962,0.3641891224831839,9.999510841472906,7.323710693573206,0.29140807505902827,0.6293793574092913,2.2163184947958428,1.1234465500815107,0.00007511741707034769,0.29923531232167166,2.0489387473060314,3.280424290132737,1.173626870192017,201916416,71258112,11517952,424927232,107368448,331665408,38387712,10940416,306036736,98459648,4673536,2949120,308563968,14835712,36524032,18,14,44,16,12,2,16,90,0,0,,0,0,0.008113165013525698,0.003082191780821918,0.03151571164510166,0.017137404580152667,0.001300300300300301,0.0030168067226890756,0.0031578947368421048,0.005991362763915546,0.02138201160541587,0.004747945205479452,0.07921944035346098,0.04149999999999999,0.0042696696696696715,0.004630252100840336,0.004884210526315789,0.009293474088291745
1693143939,8.006595708221287,3.1887755080923315,0.8384472395014962,0.42748625203502455,9.999510841472906,8.123795212978795,0.29140807505902827,0.6293793574092913,1.6918898996261054,1.1234465500815107,0.00007511741707034769,0.29923531232167166,2.0489387473060314,3.280424290132737,1.173626870192017,202129408,71258112,11517952,424927232,107368448,332058624,38387712,10940416,306036736,98459648,4673536,2949120,308563968,14835712,36524032,18,14,30,4,6,2,4,18,0,0,,0,0,0.008113165013525698,0.003082191780821918,0.03151571164510166,0.017137404580152667,0.001300300300300301,0.0030168067226890756,0.0031578947368421048,0.005976662991547225,0.02138201160541587,0.004747945205479452,0.07921944035346098,0.04149999999999999,0.0042696696696696715,0.004630252100840336,0.004884210526315789,0.00928941565600882
1693143940,8.006595708221287,3.1887755080923315,0.8384472395014962,0.42748625203502455,9.952728720338607,8.123795212978795,0.29140807505902827,0.6293793574092913,1.7260841729176923,1.1117977983719063,0.00007511741707034769,0.29923531232167166,2.0489387473060314,3.280424290132737,1.173626870192017,202129408,71258112,11517952,424927232,107737088,332058624,38387712,10940416,306036736,98455552,4673536,2949120,308563968,14835712,36524032,26,18,40,8,12,2,8,58,0,0,,0,0,0.008113165013525698,0.003082191780821918,0.03151571164510166,0.017137404580152667,0.001300300300300301,0.0030168067226890756,0.0031578947368421048,0.005976662991547225,0.02138201160541587,0.004747945205479452,0.07921944035346098,0.04149999999999999,0.0042696696696696715,0.004630252100840336,0.004884210526315789,0.00928941565600882
1693143941,8.006595708221287,3.1887755080923315,0.8384472395014962,0.42748625203502455,9.952728720338607,8.123795212978795,0.2988845989840188,0.6293793574092913,1.7602784462092795,1.1015152453917285,0.00007511741707034769,0.29923531232167166,2.0489387473060314,3.280424290132737,0.9776800839895414,202129408,71258112,11517952,424927232,107737088,332058624,38531072,10940416,306036736,98455552,4673536,2949120,308563968,14835712,36524032,26,16,48,10,8,2,8,68,0,0,,0,0,0.008056826864775296,0.0030859673806635213,0.03151571164510166,0.017086222612640527,0.0012356687898089176,0.0030168067226890756,0.0031492629393706667,0.00599653132159123,0.02090338875153265,0.0047547412851943385,0.07921944035346096,0.0391385473931433,0.004257324840764331,0.004630252100840336,0.0048686732908672,0.009291494677719008
1693143942,8.006595708221287,3.1887755080923315,0.8384472395014962,0.42748625203502455,9.952728720338607,8.123795212978795,0.2988845989840188,0.6293793574092913,1.7944727195008663,1.1015152453917285,0.00007511741707034769,0.29923531232167166,2.108996484485055,3.280424290132737,1.2448017219549254,202129408,71258112,11517952,424927232,107737088,332058624,38531072,10940416,306036736,98455552,4673536,2949120,308813824,14835712,36810752,62,56,104,6,10,2,6,68,0,0,,0,0,0.008033303330333034,0.003078922040423484,0.03128959276018099,0.016873464373464372,0.0013141993957703929,0.003018348623853211,0.0031473296500920812,0.0059858767424798235,0.020660818713450303,0.00474205967276227,0.07862891207153504,0.03602678571428567,0.00427250755287009,0.00463302752293578,0.004865193370165746,0.009294020542920028
1693143943,8.006595708221287,3.1887755080923315,0.8384472395014962,0.42748625203502455,9.952728720338607,8.123795212978795,0.2988845989840188,0.6293793574092913,1.8286669927924535,1.1015152453917285,0.00007511741707034769,0.29923531232167166,2.108996484485055,3.280424290132737,1.2448017219549254,202129408,71258112,11517952,424927232,107737088,332058624,38531072,10940416,306036736,98455552,4673536,2949120,308813824,14835712,36810752,22,12,34,6,4,2,8,42,0,0,,0,0,0.008033303330333034,0.003078922040423484,0.03128959276018099,0.016873464373464372,0.0013141993957703929,0.0030168067226890756,0.0031398601398601395,0.006006283320639756,0.020660818713450303,0.00474205967276227,0.07862891207153504,0.03602678571428567,0.00427250755287009,0.004630252100840336,0.004851748251748251,0.00929569687738005
1693143944,8.006595708221287,3.1887755080923315,0.8463319443970078,0.42748625203502455,9.952728720338607,7.768125328426345,0.2988845989840188,0.6324160167935817,2.0516563974952144,1.1015152453917285,0.00007511741707034769,0.2949542963604853,2.108996484485055,2.6609833012349986,1.2448017219549254,202129408,71258112,11587584,424927232,107737088,332058624,38531072,10817536,306036736,98455552,4673536,2940928,308813824,14835712,36810752,40,18,62,12,14,2,12,86,0,0,,0,0,0.008033303330333034,0.003078922040423484,0.03128959276018099,0.016873464373464372,0.0013141993957703929,0.0030168067226890756,0.0031398601398601395,0.005973098330241187,0.020660818713450303,0.00474205967276227,0.07862891207153504,0.03602678571428567,0.00427250755287009,0.004630252100840336,0.004851748251748251,0.009292578849721707
1693143945,8.006595708221287,3.1887755080923315,0.6764340704239363,0.42748625203502455,9.952728720338607,7.768125328426345,0.2988845989840188,0.6283109553733092,2.0516563974952144,1.1015152453917285,0.00007511741707034769,0.29495429636048526,2.108996484485055,2.2441266724999998,1.2448017219549254,202129408,71258112,11587584,424927232,107737088,332058624,38531072,10817536,306036736,98455552,4673536,2940928,308813824,14835712,36810752,22,28,58,12,14,2,12,82,0,0,,0,0,0.008033303330333034,0.003078922040423484,0.03128959276018099,0.016873464373464372,0.0013141993957703929,0.0030168067226890756,0.0031398601398601395,0.005973098330241187,0.020660818713450303,0.00474205967276227,0.07862891207153504,0.03602678571428567,0.00427250755287009,0.004630252100840336,0.004851748251748251,0.009292578849721707
1693143946,8.006595708221287,3.1887755080923315,0.6905502679744681,0.42748625203502455,9.952728720338607,7.768125328426345,0.2988845989840188,0.6283109553733092,2.051656397495214,1.1015152453917285,0.00007511741707034769,0.2613332132870612,2.108996484485054,2.2441266724999998,1.2448017219549254,202129408,71258112,11587584,424927232,107737088,332058624,38531072,10817536,306036736,98455552,4673536,2940928,308813824,14835712,36810752,54,22,54,18,22,2,14,110,0,0,,0,0,0.008036040145985402,0.0030835881753312946,0.03128959276018099,0.017016752577319588,0.0012658227848101268,0.0030168067226890756,0.003125673249551167,0.0059908308383233525,0.020701361867704278,0.00475045871559633,0.07862891207153504,0.03713636363636361,0.004263291139240506,0.004630252100840336,0.004826211849192101,0.009293974550898204
1693143947,8.006595708221287,3.1887755080923315,0.7046664655249999,0.42748625203502455,9.952728720338607,7.768125328426345,0.3001588551503706,0.6283109553733092,2.051656397495214,1.1015152453917285,0.00007511741707034769,0.3049949322557642,2.108996484485054,3.37677285137648,1.2448017219549254,202129408,71258112,11587584,424927232,107737088,332058624,38531072,10817536,306036736,98455552,4673536,2940928,308813824,14925824,36810752,18,16,40,10,10,2,10,42,0,0,,0,0,0.008017937219730943,0.0030769230769230765,0.03094470046082949,0.016792803970223324,0.0013272727272727273,0.003018348623853211,0.0031335807050092766,0.005953984287317622,0.020626223091976526,0.004738461538461538,0.0784834834834835,0.03514150943396224,0.004275151515151516,0.00463302752293578,0.0048404452690166975,0.00928357650579873
