time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,catalogue_error,orders_error,queue-master_error,shipping_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1693117331,9.571407386420526,3.076579807858963,0.8584780970007264,0.44578568394844764,10.300965223448905,4.995492836519258,0.2354784581175688,0.6132786015748033,1.981598046995054,1.1488737749443583,0.00007806128532251233,0.30413326849419453,2.653619071359783,2.1783738764367224,1.019572925869602,203694080,71135232,10231808,424861696,107360256,327438336,38219776,8339456,288354304,92942336,4636672,2953216,301580288,13197312,36253696,14,18,38,6,6,2,6,46,0,,0,0,0,0,0.00806930977150515,0.003081860465116279,0.03079916476841306,0.018096816976127323,0.0014958677685950415,0.0030168067226890756,0.0033984962406015035,0.0032017629774730655,0.020340425531914896,0.004747348837209302,0.07256385068762278,0.06546511627906981,0.004299173553719008,0.004630252100840336,0.008057971014492743,0.0049631733594515184
1693117332,9.571407386420526,3.076579807858963,0.7348468693722998,0.44578568394844764,10.300965223448905,6.0404991977258256,0.2340401751851942,0.6132786015748033,1.9525361335225544,1.1488737749443583,0.00007806128532251233,0.30413326849419453,2.653619071359783,2.7085824397077958,1.019572925869602,203694080,71135232,10231808,424861696,107360256,327438336,38313984,8339456,288260096,92942336,4636672,2953216,301580288,13873152,36253696,16,6,26,10,8,2,8,48,0,,0,0,0,0,0.00806930977150515,0.003081860465116279,0.03079916476841306,0.018096816976127323,0.0014958677685950415,0.0030168067226890756,0.0033984962406015035,0.0031978634463539247,0.020340425531914896,0.004747348837209302,0.07256385068762278,0.06546511627906981,0.004299173553719008,0.004630252100840336,0.008057971014492743,0.004956154203437064
1693117333,9.571407386420526,3.076579807858963,0.8600931570762049,0.44578568394844764,10.163736472528427,6.0404991977258256,0.2389024215144169,0.6132786015748033,1.9525361335225544,1.1419190497769944,0.00007806128532251233,0.30413326849419453,2.653619071359783,2.7085824397077958,1.019572925869602,203694080,71135232,10231808,424861696,107360256,327438336,38313984,8339456,288260096,92942336,4636672,2953216,301580288,13873152,36253696,42,22,58,6,8,2,8,58,0,,0,0,0,0,0.00807644396853934,0.003083984375,0.03079916476841306,0.018237704918032786,0.0014310344827586205,0.0030168067226890756,0.0033733333333333332,0.003191723170446575,0.020380319148936177,0.004751171875000001,0.07256385068762278,0.06642857142857139,0.004286206896551723,0.004630252100840336,0.007926229508196716,0.004945101706803835
1693117334,9.571407386420526,3.076579807858963,0.8600931570762049,0.44070938499497436,10.163736472528427,6.0404991977258256,0.24376466784363965,0.6132786015748033,1.9525361335225544,1.1419190497769944,0.00007806128532251233,0.30413326849419453,2.653619071359783,2.7085824397077958,1.019572925869602,203694080,71135232,10231808,424861696,107360256,327438336,38313984,8339456,288260096,92942336,4636672,2953216,301580288,13873152,36253696,50,22,54,12,10,2,10,88,0,,0,0,0,0,0.00802296218173252,0.0030858536585365855,0.03085325638911789,0.01798,0.0015761772853185594,0.0030168067226890756,0.00336563071297989,0.0032026159334126044,0.02024813432835821,0.004754536585365853,0.0724678111587983,0.06109756097560983,0.004315235457063712,0.004630252100840336,0.007801587301587306,0.004964708680142687
1693117335,9.571407386420526,3.076579807858963,0.8600931570762049,0.44070938499497436,10.163736472528427,7.361766679124157,0.24862691417286234,0.6132786015748033,1.9525361335225544,1.1419190497769944,0.00007806128532251233,0.30413326849419453,2.653619071359783,2.7085824397077958,1.019572925869602,203694080,71135232,10231808,424861696,107360256,328364032,38313984,8339456,288260096,92942336,4636672,2953216,301580288,13873152,36253696,24,10,24,12,10,2,10,56,0,,0,0,0,0,0.008005032319943303,0.0030868744098205853,0.030758212375859437,0.01799618320610687,0.0015013477088948793,0.0030168067226890756,0.00336563071297989,0.003202972596377148,0.020191176470588233,0.0047563739376770536,0.072125748502994,0.058658536585365934,0.004300269541778976,0.004630252100840336,0.007801587301587306,0.004965350673478867
1693117336,9.571407386420526,3.076579807858963,0.8600931570762049,0.44070938499497436,10.163736472528427,7.361766679124157,0.29173477975336276,0.6132786015748033,1.9525361335225544,1.1419190497769944,0.00007806128532251233,0.30413326849419453,2.653619071359783,2.7085824397077958,1.0417893725579455,203694080,71135232,10231808,424861696,107360256,328364032,38313984,8339456,288260096,92942336,4636672,2953216,301580288,13873152,36339712,42,26,62,8,8,2,8,68,0,,0,0,0,0,0.008005032319943303,0.0030868744098205853,0.030758212375859437,0.01799618320610687,0.0015013477088948793,0.0030168067226890756,0.00336563071297989,0.0032104232933692196,0.020191176470588233,0.0047563739376770536,0.072125748502994,0.058658536585365934,0.004300269541778976,0.004630252100840336,0.007801587301587306,0.004978761928064596
1693117337,9.571407386420526,3.076579807858963,0.8600931570762049,0.44070938499497436,10.163736472528427,7.361766679124157,0.29173477975336276,0.6239087653291574,1.952536133522554,1.1419190497769944,0.00007806128532251233,0.30413326849419453,2.653619071359783,2.7085824397077958,1.0417893725579455,203694080,71135232,10231808,424861696,107360256,328364032,38313984,8359936,288260096,92942336,4636672,2953216,301580288,13873152,36339712,32,18,54,16,16,2,16,90,0,,0,0,0,0,0.008005032319943303,0.0030868744098205853,0.030758212375859437,0.01799618320610687,0.0015013477088948793,0.0030168067226890756,0.00336563071297989,0.003203081232492997,0.020191176470588233,0.0047563739376770536,0.072125748502994,0.058658536585365934,0.004300269541778976,0.004630252100840336,0.007801587301587306,0.004965546218487395
1693117338,10.77659820408662,3.076579807858963,0.8600931570762049,0.44070938499497436,10.163736472528427,7.361766679124157,0.29173477975336276,0.6239087653291574,1.952536133522554,1.1419190497769944,0.00007806128532251233,0.30413326849419453,2.653619071359783,2.7085824397077958,1.0417893725579455,203694080,71135232,10231808,424861696,107360256,328364032,38313984,8359936,288260096,92942336,4636672,2953216,301580288,13873152,36339712,12,18,44,6,6,2,6,32,0,,0,0,0,0,0.008013760569326728,0.0030914512922465215,0.030758212375859437,0.017617493472584858,0.001381231671554252,0.0030168067226890756,0.0033251417769376177,0.0031889204545454547,0.020243093922651945,0.004764612326043739,0.072125748502994,0.04621093749999997,0.004276246334310851,0.004630252100840336,0.007355769230769221,0.004940056818181817
1693117339,10.77659820408662,3.076579807858963,0.8600931570762049,0.44070938499497436,10.163736472528427,7.361766679124157,0.29173477975336276,0.6239087653291574,1.952536133522554,1.1419190497769944,0.00007806128532251233,0.30413326849419453,2.653619071359783,2.7085824397077958,1.0417893725579455,203694080,71135232,10231808,424861696,107360256,328364032,38313984,8359936,288260096,92942336,4636672,2953216,301580288,13873152,36339712,46,30,62,6,6,2,6,84,0,,0,0,0,0,0.007953155560600628,0.003084812623274162,0.03070923460898503,0.016971032745591943,0.001568965517241379,0.0030168067226890756,0.0033254113345521016,0.0031998055420515313,0.0200810546875,0.0047526627218934915,0.07071271929824563,0.03783898305084745,0.004313793103448276,0.004630252100840336,0.007309090909090895,0.004959649975692757
1693117340,10.77659820408662,3.076579807858963,0.8600931570762049,0.43654210124844334,10.037373088782003,7.361766679124157,0.29173477975336276,0.6239087653291574,1.952536133522554,1.1419190497769944,0.00005056086494834721,0.30413326849419453,2.653619071359783,2.7085824397077958,1.0417893725579455,203694080,71135232,10231808,424861696,108269568,328364032,38313984,8359936,288260096,92942336,4636672,2953216,301580288,13873152,36339712,30,22,50,14,12,2,16,92,0,,0,0,0,0,0.007968352115573478,0.003083650190114068,0.030753816793893128,0.01703012048192771,0.0015069637883008355,0.0030168067226890756,0.0033254113345521016,0.00319914853358562,0.020032504780114726,0.004750570342205322,0.07071285140562249,0.03741803278688525,0.0043013927576601675,0.004630252100840336,0.007309090909090895,0.0049584673604541165
1693117341,10.77659820408662,3.0496452926255078,0.8600931570762049,0.43654210124844334,10.037373088782003,7.361766679124157,0.29173477975336276,0.6239087653291574,1.8190265753910664,0.9821423707316694,0.00005056086494834721,0.31378233081635554,2.653619071359783,2.7085824397077958,1.0417893725579455,203694080,71266304,10231808,424861696,108269568,328364032,38313984,8359936,288260096,92942336,4636672,2953216,301580288,13873152,36339712,54,30,62,12,14,2,14,110,0,,0,0,0,0,0.007968352115573478,0.003083650190114068,0.030753816793893128,0.01703012048192771,0.0015069637883008355,0.0030168067226890756,0.003247755834829443,0.003207923290436538,0.020032504780114726,0.004750570342205322,0.07071285140562249,0.03741803278688525,0.0043013927576601675,0.004630252100840336,0.005603773584905649,0.004974261922785769
1693117342,9.614629904679378,3.0496452926255078,0.8565545253780502,0.43654210124844334,10.037373088782003,7.361766679124157,0.29173477975336276,0.6239087653291574,1.8190265753910664,0.9631103865687196,0.00005056086494834721,0.31378233081635554,2.653619071359783,2.677200888224432,1.0417893725579455,203702272,71266304,10244096,424861696,108269568,328364032,38313984,8359936,288260096,92942336,4636672,2953216,301580288,13873152,36339712,48,10,48,18,16,2,12,118,0,,0,0,0,0,0.007968352115573478,0.003083650190114068,0.030753816793893128,0.01703012048192771,0.0015069637883008355,0.0030168067226890756,0.003247755834829443,0.0032027450036118464,0.020032504780114726,0.004750570342205322,0.07071285140562249,0.03741803278688525,0.0043013927576601675,0.004630252100840336,0.005603773584905649,0.004964941006501324
1693117343,9.614629904679378,3.0496452926255078,0.8565545253780502,0.43654210124844334,8.480220442443882,7.361766679124157,0.29173477975336276,0.6239087653291574,1.8190265753910664,0.9440784024057696,0.00005056086494834721,0.31378233081635554,2.653619071359783,2.677200888224432,1.0244026634138976,203702272,71266304,10244096,424861696,108269568,328364032,38313984,8359936,288260096,92942336,4636672,2953216,301580288,13873152,36339712,42,30,78,12,12,2,8,86,0,,0,0,0,0,0.007974103259744677,0.003087562189054727,0.030753816793893128,0.016879699248120304,0.0014,0.0030168067226890756,0.0031801470588235293,0.003187729161574187,0.020060344827586216,0.0047576119402985085,0.07071285140562249,0.033000000000000015,0.004279999999999999,0.004630252100840336,0.004924264705882353,0.004937912490833537
1693117344,9.614629904679378,3.0496452926255078,0.8565545253780502,0.43654210124844334,8.648551705837294,7.361766679124157,0.29173477975336276,0.6239087653291574,1.8190265753910664,0.9003875501503703,0.00005056086494834721,0.31378233081635554,2.37425846826846,2.677200888224432,1.0244026634138976,203702272,71266304,10244096,424861696,108269568,328364032,38313984,8359936,288260096,92971008,4636672,2953216,301580288,13873152,36339712,20,22,44,8,10,2,12,46,0,,0,0,0,0,0.007936126590814314,0.003081316553727009,0.03060737976782753,0.01644704433497537,0.0016453488372093021,0.0030168067226890756,0.003179577464788732,0.0032012987012987014,0.019949404761904765,0.004746369796708615,0.07018478260869565,0.026649999999999993,0.00432906976744186,0.004630252100840336,0.004923239436619718,0.004962337662337663
1693117345,9.614629904679378,3.0496452926255078,0.8565545253780502,0.43654210124844334,10.09987580360473,7.361766679124157,0.29173477975336276,0.6239087653291574,2.1496467609557377,0.9189862436412275,0.00005056086494834721,0.31378233081635554,2.37425846826846,2.677200888224432,1.0244026634138976,203702272,71266304,10244096,424861696,108269568,328364032,38313984,8359936,289038336,92971008,4636672,2953216,301580288,13873152,36339712,36,18,54,6,8,2,8,64,0,,0,0,0,0,0.007991036364348265,0.0030794824399260627,0.030602477477477477,0.016558139534883724,0.001536723163841808,0.0030168067226890756,0.003179577464788732,0.0032012609117361784,0.02000093984962406,0.0047430683918669135,0.06985029940119764,0.026698113207547162,0.004307344632768361,0.004630252100840336,0.004923239436619718,0.004962269641125122
1693117346,9.614629904679378,3.148477050892086,0.8565545253780502,0.43654210124844334,10.09987580360473,7.361766679124157,0.29173477975336276,0.6239087653291574,2.1496467609557377,0.9375849371320842,0.00005056086494834721,0.31378233081635554,2.3694384214396904,2.677200888224432,1.0244026634138976,203702272,71266304,10244096,424861696,108269568,328364032,38313984,8359936,289038336,92971008,4636672,2953216,302075904,13873152,36339712,40,10,40,12,12,2,12,84,0,,0,0,0,0,0.007991036364348265,0.0030794824399260627,0.030602477477477477,0.016558139534883724,0.001536723163841808,0.0030168067226890756,0.0031740674955595023,0.0032065078145016653,0.02000093984962406,0.0047430683918669135,0.06985029940119764,0.026698113207547162,0.004307344632768361,0.004630252100840336,0.004913321492007104,0.0049717140661029975
1693117347,9.614629904679378,3.148477050892086,0.8565545253780502,0.44741564816593093,10.09987580360473,6.997893807544589,0.2512962874076056,0.6239087653291574,2.1496467609557377,0.9561836306229411,0.00005056086494834721,0.31378233081635554,2.3694384214396904,2.677200888224432,1.0244026634138976,203702272,71266304,10244096,424861696,108269568,328560640,38313984,8359936,289038336,92971008,4636672,2953216,302075904,13873152,36339712,24,18,48,12,12,2,12,62,0,,0,0,0,0,0.007991036364348265,0.0030794824399260627,0.030602477477477477,0.016558139534883724,0.001536723163841808,0.0030168067226890756,0.0031740674955595023,0.003198833252309188,0.02000093984962406,0.0047430683918669135,0.06985029940119764,0.026698113207547162,0.004307344632768361,0.004630252100840336,0.004913321492007104,0.004957899854156539
1693117348,9.614629904679378,3.148477050892086,0.855968206141228,0.44741564816593093,10.09987580360473,6.997893807544589,0.2464340410783829,0.5063042871024442,2.1496467609557377,1.1159216094514142,0.00005056086494834721,0.31378233081635554,2.3694384214396904,2.677200888224432,1.025480359075448,203702272,71266304,10244096,424861696,108269568,328560640,38313984,8364032,289038336,92971008,4636672,2953216,302075904,13873152,36474880,12,18,34,6,6,2,6,32,0,,0,0,0,0,0.008002625491245228,0.0030814742967992244,0.030602477477477477,0.01663177339901478,0.0014592145015105736,0.0030168067226890756,0.003142857142857143,0.0031881773399014776,0.020077067669172922,0.004746653734238603,0.06985029940119764,0.02714999999999999,0.004291842900302115,0.004630252100840336,0.004857142857142857,0.0049387192118226595
1693117349,9.614629904679378,3.148477050892086,0.855968206141228,0.44741564816593093,10.09987580360473,6.997893807544589,0.2415717947491602,0.5169029680269152,2.1496467609557377,1.1159216094514142,0.00006933912306713737,0.30477346526427107,2.3694384214396904,2.677200888224432,1.025480359075448,203702272,71266304,10244096,424861696,108269568,328560640,38313984,8364032,289038336,92971008,4636672,3084288,302075904,13873152,36474880,32,10,38,10,12,2,14,78,0,,0,0,0,0,0.007969029753891098,0.003074641148325359,0.03039934800325999,0.016375,0.001648967551622419,0.0030168067226890756,0.003142095914742451,0.0031949258980155737,0.020005813953488376,0.004734354066985646,0.0693846153846154,0.025638297872340423,0.004329793510324483,0.004630252100840336,0.004855772646536412,0.004950866616428033
1693117350,9.614629904679378,3.148477050892086,0.855968206141228,0.44741564816593093,10.09987580360473,7.306295549112475,0.23670954841993752,0.5275016489513862,2.1496467609557377,1.1159216094514142,0.00006933912306713737,0.30477346526427107,2.3694384214396904,2.697309195050584,1.025480359075448,203702272,71266304,10244096,424861696,108269568,328560640,38313984,8364032,289038336,92971008,4636672,3084288,302075904,13910016,36474880,24,2,20,12,12,2,10,70,0,,0,0,0,0,0.008001282904760085,0.00307962962962963,0.030312968515742132,0.01642601431980907,0.0015787965616045842,0.0030168067226890756,0.003142095914742451,0.0031932958160019575,0.020023364485981313,0.004743333333333334,0.06900817995910023,0.024974940334128882,0.004315759312320917,0.004630252100840336,0.004855772646536412,0.004947932468803524
1693117351,9.614629904679378,3.148477050892086,0.855968206141228,0.44741564816593093,10.09987580360473,7.306295549112475,0.22678940071106032,0.5381003298758572,2.1496467609557377,1.1159216094514142,0.00006933912306713737,0.30477346526427107,2.3694384214396904,2.697309195050584,1.025480359075448,203702272,71266304,10244096,424861696,108269568,328560640,38313984,8364032,289038336,92971008,4636672,3084288,302075904,13910016,36474880,38.299,13.873,55.556,21.594,21.728,1.852,20.798,132.536,0,,0,0,0,0,0.008001480181935389,0.0030796301078593767,0.03031296851574213,0.01642620231075057,0.0015785915998088136,0.0030168067226890756,0.0031447036732228798,0.0032017171033818415,0.020023587685084863,0.004743334194146879,0.06900817995910019,0.02497499714849896,0.0043157183199617625,0.004630252100840336,0.004860466611801183,0.004963090786087316
1693117352,8.831557056118733,3.148477050892086,0.855968206141228,0.44741564816593093,9.922670124299389,7.306295549112475,0.2835180464156781,0.5486990108003285,2.1496467609557377,1.1159216094514142,0.00006933912306713737,0.30477346526427107,2.3694384214396904,2.697309195050584,1.025480359075448,204001280,71266304,10244096,424861696,107651072,328560640,38424576,8364032,289038336,92971008,4636672,3084288,302075904,13910016,36474880,46,26,58,14,12,2,12,96,0,,0,0,0,0,0.008001282904760085,0.00307962962962963,0.030312968515742132,0.01642601431980907,0.0015787965616045842,0.0030168067226890756,0.003144665461121157,0.003195662888122228,0.020023364485981313,0.004743333333333334,0.06900817995910023,0.024974940334128882,0.004315759312320917,0.004630252100840336,0.004860397830018084,0.004952193198620011
1693117353,8.831557056118733,3.148477050892086,0.855968206141228,0.44741564816593093,9.922670124299389,7.306295549112475,0.2835180464156781,0.6359208554682628,2.1496467609557377,1.1159216094514142,0.00006933912306713737,0.30477346526427107,2.3694384214396904,2.6973091950505843,1.025480359075448,204001280,71266304,10244096,424861696,107651072,328560640,38424576,8364032,289038336,92971008,4636672,3084288,302075904,13910016,36474880,26,30,66,12,12,2,12,94,0,,0,0,0,0,0.008010872649806182,0.00308390243902439,0.030312968515742132,0.01653894472361809,0.0014939024390243898,0.0030168067226890756,0.00311873840445269,0.003186846038863976,0.020085046728971975,0.004751024390243902,0.06900817995910023,0.025815217391304345,0.004298780487804878,0.004630252100840336,0.004813729128014842,0.004936322869955157
1693117354,8.831557056118733,3.148477050892086,0.855968206141228,0.44741564816593093,9.922670124299389,7.306295549112475,0.2835180464156781,0.6359208554682628,2.1496467609557377,1.1159216094514142,0.00006933912306713737,0.30477346526427107,2.3694384214396904,2.6973091950505843,1.025480359075448,204001280,71266304,10244096,424861696,107651072,328560640,38424576,8364032,289038336,92971008,4636672,3084288,302075904,13910016,36474880,24,18,46,10,10,2,12,64,0,,0,0,0,0,0.007975570340517359,0.0030763956904995104,0.030153782211138822,0.01635050251256281,0.0016823529411764703,0.0030168067226890756,0.003125,0.0032005571030640665,0.01998455598455599,0.0047375122428991185,0.06935698447893572,0.025271739130434782,0.004336470588235294,0.004630252100840336,0.004824999999999999,0.00496100278551532
1693117355,8.831557056118735,3.148477050892086,0.855968206141228,0.4445053386225687,9.922670124299389,7.306295549112475,0.2835180464156781,0.6359208554682628,2.1496467609557377,1.1288948287351737,0.00006933912306713737,0.30477346526427107,2.3694384214396904,2.6973091950505843,1.025480359075448,204001280,71266304,10244096,424861696,107651072,328560640,38424576,8364032,289038336,93061120,4636672,3084288,302075904,13910016,36474880,36,18,48,8,10,2,8,62,0,,0,0,0,0,0.007991979375819353,0.0030781696854146807,0.030137383900928794,0.016428571428571428,0.001588571428571429,0.0030168067226890756,0.003125,0.003197980792908151,0.0199765478424015,0.004740705433746424,0.06928719008264463,0.02497142857142857,0.004317714285714286,0.004630252100840336,0.004824999999999999,0.004956365427234672
