time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,orders_error,payment_error,queue-master_error,shipping_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1693146588,3.1011620793716403,8.551561079750183,0.9149538132860384,0.442290615013883,9.574524030772354,4.021191265653464,0.3046609743176805,0.702238225696586,0.8685725176532098,1.1042375374347577,0,0.2955050772371817,2.3994434650077845,2.6189104983453437,1.0461269912343034,208646144,82681856,10977280,424951808,107839488,329502720,42606592,21512192,283656192,93462528,4136960,2899968,300617728,18096128,48369664,32,14,40,4,6,2,4,36,0,0,0,0,0,0.009971769134253449,0.003037735849056604,0.030898556231003037,0.016806872037914693,0.001932384341637011,0.003,0.0029899497487437185,0.0032068448663502376,0.022218209562563578,0.004667924528301887,0.07127173913043477,0.07227272727272775,0.2264285714285737,0.0046,0.004635510887772193,0.004972320759430428
1693146589,3.1011620793716403,8.551561079750183,0.9149538132860384,0.442290615013883,9.574524030772354,4.021191265653464,0.3046609743176805,0.6884521342125335,0.8685725176532098,1.1042375374347577,0,0.2995382510144128,2.3994434650077845,2.6189104983453437,1.048113698165155,208646144,82681856,10977280,424951808,107839488,329502720,42606592,21512192,283656192,93462528,4136960,2899968,300617728,18096128,48599040,18,10,34,10,14,2,10,54,0,0,0,0,0,0.009971769134253449,0.003037735849056604,0.030898556231003037,0.016806872037914693,0.001932384341637011,0.003,0.0029899497487437185,0.0032068448663502376,0.022218209562563578,0.004667924528301887,0.07127173913043477,0.07227272727272775,0.2264285714285737,0.0046,0.004635510887772193,0.004972320759430428
1693146590,3.113313559696092,8.551561079750183,0.9149538132860384,0.4361227287581696,9.574524030772354,4.021191265653464,0.3046609743176805,0.6746660427284809,0.6318035649999842,1.1042375374347577,0,0.2995382510144128,2.3994434650077845,2.6189104983453437,1.048113698165155,208646144,82681856,10977280,424951808,107839488,329502720,42606592,21512192,283656192,93462528,4136960,2899968,300617728,18096128,48599040,36,16,52,8,8,2,6,62,0,0,0,0,0,0.010090065502183403,0.003038038038038038,0.03101367658889783,0.016319612590799032,0.0015971223021582729,0.003,0.0029895652173913038,0.0031995831162063577,0.022266921397379912,0.004668468468468468,0.07013667425968112,0.024542372881355932,0.004860431654676257,0.0046,0.004636869565217391,0.004959249609171444
1693146591,3.113313559696092,8.72389996679646,0.9149538132860384,0.4361227287581696,9.574524030772354,4.021191265653464,0.3046609743176805,0.6608799512444282,0.6318035649999842,1.1042375374347577,0,0.2995382510144128,2.3994434650077845,2.6189104983453437,1.048113698165155,208646144,82681856,10977280,424951808,107839488,329502720,42606592,21512192,283656192,93462528,4136960,2899968,300617728,18096128,48599040,38,18,56,10,6,2,10,90,0,0,0,0,0,0.010203313253012049,0.003042513863216266,0.03075,0.01626430205949657,0.001629139072847682,0.003,0.0029897959183673465,0.0032029865856745125,0.022305722891566265,0.004676524953789279,0.06936830835117773,0.024516018306636155,0.00482384105960265,0.0046,0.0046360544217687065,0.004965375854214123
1693146592,3.113313559696092,8.72389996679646,0.9149538132860384,0.4361227287581696,9.574524030772354,4.021191265653464,0.29932015652587246,0.708538890226029,0.6318035649999842,1.1042375374347577,0,0.2995382510144128,2.3994434650077845,2.6189104983453437,1.048113698165155,208646144,82681856,10977280,424951808,107839488,329502720,42631168,21516288,283656192,93462528,4136960,2899968,300617728,18096128,48599040,28,12,30,20,22,2,20,106,0,0,0,0,0,0.010203313253012049,0.003042513863216266,0.03075,0.01626430205949657,0.001629139072847682,0.003,0.0029897959183673465,0.003210749271908922,0.022305722891566265,0.004676524953789279,0.06936830835117773,0.024516018306636155,0.00482384105960265,0.0046,0.0046360544217687065,0.00497934868943606
1693146593,3.113313559696092,8.72389996679646,0.9149538132860384,0.4361227287581696,9.574524030772354,4.021191265653464,0.29968770973821013,0.708538890226029,0.6318035649999842,1.1042375374347577,0,0.29092762808270395,2.3994434650077845,2.6771359158108576,1.048113698165155,208646144,82681856,10977280,424951808,107839488,329502720,42631168,21516288,283656192,93462528,4136960,2899968,300617728,18096128,48599040,32,16,48,6,6,2,6,56,0,0,0,0,0,0.010203313253012049,0.003042513863216266,0.03075,0.01626430205949657,0.001629139072847682,0.003,0.0029897959183673465,0.003203398427593203,0.022305722891566265,0.004676524953789279,0.06936830835117773,0.024516018306636155,0.00482384105960265,0.0046,0.0046360544217687065,0.004966117169667765
1693146594,3.113313559696092,8.72389996679646,0.9149538132860384,0.4361227287581696,9.535796437238616,4.633696600318881,0.29968770973821013,0.708538890226029,0.8894081636757688,1.1042375374347577,0,0.29092762808270395,2.3994434650077845,2.6771359158108576,1.048113698165155,208646144,82681856,10977280,424951808,107839488,329502720,42631168,21516288,283394048,93462528,4136960,2899968,300617728,18096128,48599040,16,6,44,6,6,2,4,22,0,0,0,0,0,0.010203313253012049,0.003042513863216266,0.03075,0.01626430205949657,0.001629139072847682,0.003,0.0029897959183673465,0.003203398427593203,0.022305722891566265,0.004676524953789279,0.06936830835117773,0.024516018306636155,0.00482384105960265,0.0046,0.0046360544217687065,0.004966117169667765
1693146595,3.113313559696092,8.72389996679646,0.7485048789999523,0.4361227287581696,9.535796437238616,4.633696600318881,0.29968770973821013,0.708538890226029,0.8894081636757688,1.1042375374347577,0.004196397918675834,0.29092762808270395,2.3994434650077845,2.6771359158108576,1.048113698165155,208646144,82681856,10977280,424951808,107839488,329502720,42631168,21516288,283394048,93462528,4136960,2899968,300617728,18096128,48599040,50,34,70,14,14,2,14,124,0,0,0,0,0,0.010073529411764705,0.003042857142857143,0.03055218446601942,0.01579861111111111,0.0012434210526315788,0.003,0.0029859154929577462,0.0032014575741801145,0.022276143790849672,0.004677142857142858,0.06768065268065268,0.0234375,0.0043013157894736835,0.0046,0.004630985915492957,0.004962623633524206
1693146596,2.5937923315616387,8.72389996679646,0.7637832170501134,0.4361227287581696,9.535796437238616,4.633696600318881,0.29968770973821013,0.708538890226029,0.8894081636757688,1.1042375374347577,0.004285523218933901,0.29092762808270395,2.3994434650077845,2.603661967318857,1.0517001488809934,208646144,82681856,10977280,424951808,107839488,329502720,42631168,21516288,283394048,93462528,4136960,2899968,300617728,18100224,48599040,26,16,48,10,10,2,10,50,0,0,0,0,0,0.009978341584158416,0.0030391425908667283,0.030503318584070797,0.01579113924050633,0.0013115264797507792,0.003,0.0029863247863247864,0.0032065000000000006,0.022293016194331983,0.004670456663560111,0.06699781659388647,0.023411392405063288,0.00431214953271028,0.0046,0.0046300854700854705,0.0049717
1693146597,2.541903772233371,8.72389996679646,0.9167002830096631,0.4361227287581696,8.291957745294587,4.633696600318881,0.29968770973821013,0.708538890226029,0.8894081636757688,1.1042375374347577,0.005347518015483947,0.29092762808270395,2.70035219840018,2.603661967318857,1.0517001488809934,208646144,82681856,10977280,424951808,107839488,329502720,42631168,21516288,283394048,93462528,4136960,2899968,300617728,18100224,48599040,28,14,42,8,6,2,6,50,0,0,0,0,0,0.009978341584158416,0.0030391425908667283,0.030503318584070797,0.01579113924050633,0.0013115264797507792,0.003,0.0029863247863247864,0.003214677461478193,0.022293016194331983,0.004670456663560111,0.06699781659388647,0.023411392405063288,0.00431214953271028,0.0046,0.0046300854700854705,0.004986419430660747
1693146598,3.0207128479990843,8.72389996679646,0.9167002830096631,0.4361227287581696,8.133027804673944,4.633696600318881,0.29968770973821013,0.708538890226029,0.8894081636757688,1.1042375374347577,0.005347518015483947,0.29092762808270395,2.70035219840018,2.603661967318857,1.0517001488809934,208609280,82681856,10977280,424951808,107839488,329502720,42631168,21516288,283394048,93462528,4136960,2899968,300617728,18100224,48599040,40,26,66,10,12,2,12,98,0,0,0,0,0,0.009978341584158416,0.0030391425908667283,0.030503318584070797,0.01579113924050633,0.0013115264797507792,0.003,0.0029863247863247864,0.003205918925640388,0.022293016194331983,0.004670456663560111,0.06699781659388647,0.023411392405063288,0.00431214953271028,0.0046,0.0046300854700854705,0.004970654066152699
1693146599,3.0207128479990843,7.199580195514753,0.9167002830096631,0.4361227287581696,9.351865634537484,4.633696600318881,0.29968770973821013,0.708538890226029,0.8894081636757688,1.08683610439909,0.005347518015483947,0.29092762808270395,2.70035219840018,2.603661967318857,1.0517001488809934,208609280,82681856,10977280,424951808,108302336,329502720,42631168,21516288,283394048,93532160,4136960,2899968,300617728,18100224,48599040,30,14,38,14,14,2,14,92,0,0,0,0,0,0.009978341584158416,0.0030391425908667283,0.030503318584070797,0.01579113924050633,0.0013115264797507792,0.003,0.0029863247863247864,0.003205918925640388,0.022293016194331983,0.004670456663560111,0.06699781659388647,0.023411392405063288,0.00431214953271028,0.0046,0.0046300854700854705,0.004970654066152699
1693146600,3.0207128479990843,8.327367669756,0.9167002830096631,0.4361227287581696,9.351865634537484,4.633696600318881,0.29968770973821013,0.708538890226029,0.8894081636757688,1.08683610439909,0.005347518015483947,0.29092762808270395,2.70035219840018,2.603661967318857,1.0517001488809934,208609280,82837504,10977280,424951808,108302336,329502720,42631168,21516288,283394048,93532160,4136960,2899968,300617728,18100224,48599040,24,20,58,6,6,2,6,42,0,0,0,0,0,0.009969798657718121,0.0030407331975560083,0.03047628617363344,0.01581807780320366,0.0013221476510067109,0.003,0.0029823633156966485,0.003201342281879195,0.022275881057268725,0.004673319755600815,0.06696428571428573,0.023438215102974825,0.0042966442953020125,0.0046,0.004624691358024691,0.00496241610738255
1693146601,3.0207128479990843,8.327367669756,0.9167002830096631,0.4323216341311863,9.351865634537484,4.797517399340694,0.29968770973821013,0.708538890226029,0.8894081636757688,1.0804750780493093,0.005347518015483947,0.29092762808270395,2.70035219840018,2.603661967318857,1.0517001488809934,208609280,82837504,10977280,424951808,108302336,330428416,42631168,21516288,283394048,93532160,4136960,2899968,300617728,18100224,48599040,36,8,36,6,6,2,6,56,0,0,0,0,0,0.009947660098522167,0.003042910447761194,0.03046249089584851,0.015783898305084747,0.001356923076923077,0.003,0.0029863713798977854,0.0032070341731105013,0.022280102040816326,0.0046772388059701485,0.06640176600441501,0.02341101694915254,0.004300923076923077,0.0046,0.0046245315161839865,0.004972661511598903
1693146602,3.0207128479990843,8.327367669756,0.7657541226585843,0.4323216341311863,9.351865634537484,4.797517399340694,0.29968770973821013,0.708538890226029,0.8894081636757688,1.0804750780493093,0.005347518015483947,0.29092762808270395,3.5126596275034143,2.603661967318857,1.0517001488809934,208609280,82837504,10977280,424951808,108302336,330428416,42631168,21516288,283394048,93532160,4136960,2899968,300445696,18100224,48599040,34,14,56,6,2,2,6,64,0,0,0,0,0,0.009947660098522167,0.003042910447761194,0.03046249089584851,0.015783898305084747,0.001356923076923077,0.003,0.0029863713798977854,0.003212655601659751,0.022280102040816326,0.0046772388059701485,0.06640176600441501,0.02341101694915254,0.004300923076923077,0.0046,0.0046245315161839865,0.004982780082987553
1693146603,3.0207128479990843,8.327367669756,0.8967998677303366,0.4323216341311863,9.351865634537484,4.797517399340694,0.29968770973821013,0.708538890226029,0.8894081636757688,1.0804750780493093,0.005347518015483947,0.29092762808270395,3.5126596275034143,2.603661967318857,1.0517001488809934,208609280,82837504,10989568,424951808,108302336,330428416,42631168,21516288,283394048,93532160,4136960,2899968,300445696,18100224,48599040,26,14,34,4,2,2,4,26,0,0,0,0,0,0.009947660098522167,0.003042910447761194,0.03046249089584851,0.015783898305084747,0.001356923076923077,0.003,0.0029863713798977854,0.0032083437421933547,0.022280102040816326,0.0046772388059701485,0.06640176600441501,0.02341101694915254,0.004300923076923077,0.0046,0.0046245315161839865,0.004975018735948039
1693146604,3.0207128479990843,8.327367669756,0.8967998677303366,0.4323216341311863,9.390006372333264,4.797517399340694,0.29968770973821013,0.708538890226029,0.8894081636757688,1.0804750780493093,0.005347518015483947,0.29092762808270395,3.5126596275034143,2.603661967318857,1.0280371041991212,208609280,82837504,10989568,424951808,108302336,330428416,42631168,21516288,283394048,93532160,4136960,2899968,300445696,18100224,48832512,60,12,60,20,20,2,20,154,0,0,0,0,0,0.009947660098522167,0.003042910447761194,0.03046249089584851,0.015783898305084747,0.001356923076923077,0.003,0.0029863713798977854,0.0032083437421933547,0.022280102040816326,0.0046772388059701485,0.06640176600441501,0.02341101694915254,0.004300923076923077,0.0046,0.0046245315161839865,0.004975018735948039
1693146605,3.0207128479990843,8.327367669756,0.8967998677303366,0.4323216341311863,9.390006372333264,4.797517399340694,0.30208113874664677,0.7108790369236019,0.8894081636757688,1.0804750780493093,0.005347518015483947,0.29166503374156433,3.5126596275034143,2.603661967318857,1.0280371041991212,208609280,82837504,10989568,424951808,108302336,330428416,42663936,21520384,283394048,93532160,4136960,2899968,300445696,18100224,48832512,44,20,62,16,18,2,14,96,0,0,0,0,0,0.009942411924119241,0.0030469387755102046,0.030288844621513947,0.015722748815165877,0.001315789473684211,0.002983328286985829,0.0029857651245551596,0.003191966614501826,0.022253355704697986,0.004684489795918368,0.06566666666666668,0.023372037914691945,0.004305263157894737,0.004596665657397166,0.004625622775800711,0.004945539906103287
1693146606,3.0207128479990843,8.327367669756,0.8967998677303366,0.4323216341311863,9.390006372333264,4.797517399340694,0.30208113874664677,0.7108790369236019,0.8894081636757688,1.0804750780493093,0.004169294874472623,0.29166503374156433,3.5126596275034143,2.603661967318857,1.0280371041991212,208609280,82837504,10989568,424951808,108302336,330428416,42663936,21520384,283394048,93532160,4136960,2899968,300445696,18100224,48832512,34,18,46,14,10,2,12,88,0,0,0,0,0,0.010076064908722109,0.0030498084291187737,0.03030104712041885,0.01573529411764706,0.0013862928348909657,0.002983328286985829,0.0030069686411149823,0.0032008052340211377,0.022295131845841788,0.0046896551724137925,0.06652125279642059,0.023408496732026145,0.004317133956386294,0.004596665657397166,0.004651567944250872,0.004961449421238047
1693146607,2.9824150654196124,8.327367669756,0.8967998677303366,0.4323216341311863,9.390006372333264,4.797517399340694,0.30208113874664677,0.716328130088567,0.8894081636757688,1.0804750780493093,0.004169294874472623,0.29166503374156433,3.5126596275034143,2.603661967318857,0.8177510564795055,208609280,82837504,10989568,424951808,108302336,330428416,42663936,21520384,283394048,93532160,4136960,2899968,300445696,18100224,48832512,36,12,42,6,8,2,6,50,0,0,0,0,0,0.010076064908722109,0.0030498084291187737,0.03030104712041885,0.01573529411764706,0.0013862928348909657,0.002983328286985829,0.0030069686411149823,0.0032060381355932203,0.022295131845841788,0.0046896551724137925,0.06652125279642059,0.023408496732026145,0.004317133956386294,0.004596665657397166,0.004651567944250872,0.0049708686440677954
1693146608,2.9824150654196124,7.986146016276756,0.8967998677303366,0.4323216341311863,9.390006372333264,4.797517399340694,0.3094090358176558,0.716328130088567,0.8894081636757688,1.0804750780493093,0.004169294874472623,0.29166503374156433,4.558506077802461,2.603661967318857,0.8348748204530828,208609280,82837504,10989568,424951808,108302336,330428416,42663936,21520384,283394048,93532160,4136960,2899968,300445696,18100224,48832512,34,24,82,12,10,2,12,96,0,0,0,0,0,0.010076064908722109,0.0030498084291187737,0.03030104712041885,0.01573529411764706,0.0013862928348909657,0.002983328286985829,0.0030069686411149823,0.003199345582683111,0.022295131845841788,0.0046896551724137925,0.06652125279642059,0.023408496732026145,0.004317133956386294,0.004596665657397166,0.004651567944250872,0.0049588220488296
1693146609,2.9824150654196124,7.986146016276756,0.8967998677303366,0.4323216341311863,9.390006372333264,4.8974977272479805,0.3094090358176558,0.716328130088567,0.8894081636757688,1.0804750780493093,0.004169294874472623,0.29166503374156433,4.558506077802461,2.163021158065328,0.8519985844266599,208609280,82837504,10989568,424951808,108302336,330428416,42663936,21520384,283394048,93532160,4136960,2899968,300445696,18100224,48832512,46,18,52,16,14,2,16,112,0,0,0,0,0,0.010076064908722109,0.0030498084291187737,0.03030104712041885,0.01573529411764706,0.0013862928348909657,0.0029817988838124676,0.0030069686411149823,0.003199345582683111,0.022295131845841788,0.0046896551724137925,0.06652125279642059,0.023408496732026145,0.004317133956386294,0.004596359776762494,0.004651567944250872,0.0049588220488296
1693146610,2.9824150654196124,7.986146016276756,0.8967998677303366,0.4323216341311863,9.347800711369203,4.994670943881317,0.3094090358176558,0.716328130088567,0.9439271997621748,1.0804750780493093,0.004169294874472623,0.29166503374156433,4.558506077802461,2.177231636504236,0.8691223484002373,208609280,82837504,10989568,424951808,108929024,330428416,42663936,21520384,283394048,93532160,4136960,2899968,300445696,18116608,48832512,42,18,42,6,10,2,6,62,0,0,0,0,0,0.010041806020066886,0.003048472075869336,0.0302995867768595,0.015745823389021477,0.0013698630136986304,0.002983328286985829,0.003007220216606499,0.003194968553459119,0.022289297658862874,0.004687249736564805,0.06689781021897802,0.02343556085918854,0.004317808219178081,0.004596665657397166,0.004653429602888088,0.004950943396226415
1693146611,2.9824150654196124,7.986146016276756,0.8967998677303366,0.4323216341311863,9.347800711369203,5.091844160514654,0.3094090358176558,0.716328130088567,0.7935124004800724,1.062362410858857,0.004169294874472623,0.2915632754391914,4.558506077802461,2.5682220402877034,0.8862461123738143,208609280,82837504,10989568,424951808,108929024,330428416,42663936,21520384,283394048,93556736,4136960,2899968,300445696,18116608,48832512,44,20,56,4,6,2,4,52,0,0,0,0,0,0.010098484848484848,0.0030465116279069764,0.03021390374331551,0.01572757111597374,0.0013987538940809974,0.002983328286985829,0.0029999999999999996,0.0031982888777050827,0.022274242424242422,0.004683720930232558,0.06701559020044548,0.02340809628008753,0.0043196261682243,0.004596665657397166,0.004650615114235502,0.004956919979869148
1693146612,2.9824150654196124,7.986146016276756,0.8967998677303366,0.4323216341311863,9.347800711369203,5.830392998000228,0.3094090358176558,0.716328130088567,0.777780280484036,1.062362410858857,0.004169294874472623,0.2915632754391914,4.558506077802461,2.5682220402877034,1.0274258384146342,208609280,82837504,10989568,424951808,108929024,330428416,42663936,21520384,283394048,93556736,4136960,2899968,300445696,18116608,48832512,22,8,34,4,6,2,4,36,0,0,0,0,0,0.010098484848484848,0.0030465116279069764,0.03021390374331551,0.01572757111597374,0.0013987538940809974,0.002983328286985829,0.0029999999999999996,0.0032046413502109707,0.022274242424242422,0.004683720930232558,0.06701559020044548,0.02340809628008753,0.0043196261682243,0.004596665657397166,0.004650615114235502,0.004968354430379748
1693146613,2.9824150654196124,7.986146016276756,0.8967998677303366,0.38097173136718343,9.347800711369203,5.830392998000228,0.3094090358176558,0.716328130088567,0.7620481604879997,0.7899044269057507,0.004169294874472623,0.2915632754391914,4.558506077802461,2.5682220402877034,1.0274258384146342,208609280,82837504,10989568,424951808,108929024,330428416,42663936,21520384,283394048,93556736,4136960,2899968,300445696,18116608,48832512,46,20,56,8,12,2,8,70,0,0,0,0,0,0.010098484848484848,0.0030465116279069764,0.03021390374331551,0.01572757111597374,0.0013987538940809974,0.002983328286985829,0.0029999999999999996,0.003197518359078247,0.022274242424242422,0.004683720930232558,0.06701559020044548,0.02340809628008753,0.0043196261682243,0.004596665657397166,0.004650615114235502,0.004955533046340846
