timestamp,os_021##Agent_ping,os_021##Buffers_used,os_021##CPU_frequency,os_021##CPU_idle_pct,os_021##CPU_iowait_time,os_021##CPU_kernel_number,os_021##CPU_number,os_021##CPU_pused,os_021##CPU_system_time,os_021##CPU_user_time,os_021##CPU_util_pct,os_021##Cache_used,os_021##Cpu_num,os_021##Disk_avgqu_sz,os_021##Disk_await,os_021##Disk_io_util,os_021##Disk_rd_ios,os_021##Disk_rd_kbs,os_021##Disk_svctm,os_021##Disk_wr_ios,os_021##Disk_wr_kbs,os_021##FS_max_avail,os_021##FS_max_util,os_021##FS_total_space,os_021##FS_used_pct,os_021##FS_used_space,os_021##Free_disk_space,os_021##Free_inodes,os_021##ICMP_ping,os_021##Incoming_network_traffic,os_021##Memory_available,os_021##Memory_available_pct,os_021##Memory_free,os_021##Memory_total,os_021##Memory_used,os_021##Memory_used_pct,os_021##Num_of_processes,os_021##Num_of_running_processes,os_021##Outgoing_network_traffic,os_021##Page_pi,os_021##Page_po,os_021##Processor_load_15_min,os_021##Processor_load_1_min,os_021##Processor_load_5_min,os_021##Received_errors_packets,os_021##Received_packets,os_021##Received_queue,os_021##Recv_total,os_021##Send_total,os_021##Sent_errors_packets,os_021##Sent_packets,os_021##Sent_queue,os_021##Shared_memory,os_021##Swap_used_pct,os_021##System_block_queue_length,os_021##System_wait_queue_length,os_021##Total_disk_space,os_021##Total_inodes,os_021##Used_disk_space,os_021##Used_disk_space_pct,os_021##Used_inodes,os_021##Used_inodes_pct,os_021##Zombie_Process,os_021##cost,os_021##count,os_021##proc,os_021##ss_total,os_021##succ_rate
1590768600,1.0,0.0,0.0,0.9683856361270304,0.0011571683357875964,0.0,0.0,0.0,0.5412086274186078,0.3647193643891359,0.0,0.0,0.0,0.002304673322106837,0.0,0.0,0.0,0.0,0.0,0.3636363636363637,0.4689057590657719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4880294382697507,0.5765417674783145,0.0,0.0,0.0,0.9961712951877528,0.9963802629072204,0.0,0.0,0.4684425376309048,0.0,0.7476480354178195,0.7039106145251397,0.3251606190232381,0.545075203606553,0.0,0.0,0.0,0.5527587109843779,0.5272394215101863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02778302846659431,0.5742857142857143,0.003297341286151023,0.8203592814371258,1.0
1590768660,1.0,0.0,0.0,0.9596338356313316,0.0013495361578704352,0.0,0.0,0.0,0.4944255648959638,0.4222361374482256,0.0,0.0,0.0,0.002429877713019011,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.47204701508374103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5100030039050766,0.5764933970972009,0.0,0.0,0.0,0.9961973284431176,0.9963802629072204,0.0,0.0,0.4892877508349853,0.0,0.7299391256225789,0.6927374301675977,0.2567715989231506,0.5199178865170198,0.0,0.0,0.0,0.5757366755049516,0.5526723274195671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037117625708634736,0.6,0.003711419497007832,0.7844311377245509,1.0
1590768720,1.0,0.9894019141364075,0.0,0.954827539463252,0.0011571683357875964,0.0,0.0,0.0,0.5459736114359618,0.4948682924826896,0.4690785611238661,0.9850572719530952,0.0,0.002472372951092096,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.4707386705643452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5188044457795135,0.576441741833176,0.5764535235102138,0.0875354566115964,0.0,0.9962879907684866,0.9965707753857878,0.9726962457337884,0.1111111111111111,0.4990993926557508,0.0,0.7343663530713891,0.7178726256983241,0.3870959750276645,0.5702325206960862,0.0,0.0,0.0,0.5894709344594694,0.5587041666244977,0.0,0.0,3.6076337530213934e-05,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026087287271845783,0.6171428571428571,0.0033378836505961484,0.8123752495009979,1.0
1590768780,1.0,0.0,0.0,0.964966987883723,0.0009001432085274596,0.0,0.0,0.0,0.4671885677072585,0.3613479555509214,0.39201726771266704,0.0,0.0,0.0021098214725843536,0.0,0.0,0.0,0.0,0.0,0.3636363636363637,0.462212197646426,0.9936343732895456,0.9268292682926829,1.0,0.9204739704032464,0.9204659968347636,0.0,0.0,1.0,0.4935866626614598,0.5763884537326164,0.5764535235102138,0.0,0.0,0.9964119514437411,0.9965707753857878,0.0,0.0,0.4738823870167721,0.0,0.7382401770890981,0.6927374301675977,0.2361306092787421,0.5094390253719929,0.0,0.7252747252747253,0.0,0.5577638462201913,0.532400894655345,0.0,0.6785714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0275838515572059,0.5771428571428572,0.003621177038456722,0.9021956087824352,1.0
1590768840,1.0,0.0,0.0,0.9629112244753256,0.0010926344224140717,0.0,0.0,0.0,0.4956569394952512,0.3938689230244356,0.4076412162649207,0.0,0.0,0.002656578625181533,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.4762453585221889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5136827876239111,0.5765082078850636,0.5765743986461985,0.0,0.0,0.9962235433258452,0.9963802629072204,0.0,0.0,0.4953792959875453,0.0,0.7293857221914776,0.6620156424581006,0.14322757527210264,0.4465390240302693,0.0,0.0,0.0,0.5803383633598674,0.555192340778674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03449478654186248,0.6085714285714285,0.004460513941760743,0.7884231536926147,1.0
1590768900,1.0,0.0,0.0,0.9539441599439435,0.0006426245140522287,0.0,0.0,0.0,0.6377075794890141,0.4804109470876435,0.4757926839208332,0.0,0.0,0.0022364572820421477,0.0,0.0,0.0,0.0,0.0,0.3636363636363637,0.4732765480239081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5756683688795433,0.5763474215109885,0.5764535235102138,0.0,0.0,0.9964437362322676,0.9965707753857878,0.0,0.0,0.5603678460549778,0.0,0.7448810182623132,0.659217877094972,0.22322328108741968,0.4465390240302693,0.0,0.0,0.0,0.6518546574816232,0.6281614023014097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03355383508437505,0.6885714285714286,0.0037056447036136735,0.7884231536926147,1.0
1590768960,1.0,0.0,0.0,0.974558314052398,0.0011567981603762755,0.0,0.0,0.0,0.4562093841292554,0.3109005497321045,0.3191213974189133,0.0,0.0,0.002284722926127262,5.982640371854336e-05,0.0,0.0,0.0,0.0,0.4545454545454545,0.4714129072398559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4624962451186543,0.5764506744095135,0.5765743986461985,0.0,0.0,0.9962413125361932,0.9963802629072204,0.0,0.0,0.4473710411745006,0.0,0.7349197565024903,0.7737474860335195,1.0,0.7232762206330252,0.0,0.0,0.0,0.5247382908157325,0.499782408485057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018113220686349588,0.5457142857142857,0.003162064429134059,0.7884231536926147,1.0
1590769020,1.0,0.9894024153701316,0.0,0.956033774374197,0.0011572917275913695,0.0,0.0,0.0,0.551960797802329,0.4856428074433163,0.4599113853842669,0.985449126514368,0.0,0.002546448860827916,0.0,0.0,0.0,0.0,0.0,0.3636363636363637,0.4643603554619136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5064884349654551,0.5764602024909402,0.5764535235102138,0.08739083166764958,0.0,0.9962991911225391,0.9965707753857878,0.9726962457337884,0.1111111111111111,0.4844452892352532,0.0,0.7354731599335916,0.7569787709497207,0.4903215683683749,0.6540902443278636,0.0,0.0,0.0,0.5712314221401947,0.5474298899897783,0.0,0.0,7.215267506042787e-05,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03171727112957341,0.5971428571428572,0.003487576798237356,0.8143712574850299,1.0
1590769080,1.0,0.0,0.0,0.953035773363444,0.0009640601628821164,0.0,0.0,0.0,0.5565813188778669,0.4998725459529201,0.4826957051602033,0.0,0.0,0.002173251206887127,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.470244471349641,0.9932183908045976,0.9268292682926829,1.0,0.9205977604916652,0.9205981570261312,0.0,0.0,1.0,0.5639531390808051,0.5764066262427567,0.5764535235102138,0.0,0.0,0.9963638201925432,0.9965707753857878,0.0,0.0,0.5416768494130213,0.0,0.7327061427780852,0.7486033519553073,0.3600013212875948,0.6226469522748923,0.0,0.7527472527472527,0.0,0.6368413352353901,0.61020757218472,0.0,0.7091836734693877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034609521186043816,0.6657142857142857,0.0034563882010850266,0.9121756487025948,1.0
1590769140,1.0,0.0,0.0,0.9663952367037786,0.001157415119395143,0.0,0.0,0.0,0.4887043737875433,0.35428546201922645,0.0,0.0,0.0,0.0022326103447007947,0.0,0.0,0.0,0.0,0.0,0.3636363636363637,0.4710174032596903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5824571943526585,0.5764365359661062,0.0,0.0,0.0,0.9962892318888004,0.9965707753857878,0.0,0.0,0.5706592083706702,0.0,0.7470946319867183,0.7150837988826816,0.19484037194245796,0.5366894312433752,0.0,0.0,0.0,0.6619529128507358,0.6390814601908733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03043306025530133,0.7028571428571428,0.003166675075823,0.7924151696606786,1.0
1590769200,1.0,0.0,0.0,0.949244611397639,0.1211343507234338,0.0,0.0,0.0,0.4815408463235328,0.4321468634638476,0.3811625219618582,0.0,0.0,0.1881533922427672,0.0,0.14018691064721828,0.0,0.0,0.0,0.4545454545454545,0.4701530065352153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49962451186542495,0.5764812372674769,0.5764535235102138,0.0,0.0,0.9962588698479508,0.9965707753857878,0.0,0.0,0.4818837628189463,0.0,0.7343663530713891,0.6927374301675977,0.1806447883462434,0.4926674806456374,0.0,0.0,0.0,0.5639720149490657,0.5414284123915838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030564142118108543,0.5885714285714285,0.0039238286474266755,0.8083832335329342,1.0
1590769260,1.0,0.0,0.0,0.9592538909487808,0.0008356092951539349,0.0,0.0,0.0,0.5984686928167522,0.4455371382117882,0.4354375641202049,0.0,0.0,0.002220085432426622,0.0,0.04205607319416549,0.0,0.0,0.0,0.4545454545454545,0.4738148528012997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5806248122559327,0.5764718436549413,0.5764535235102138,0.0,0.0,0.996292380096426,0.9965707753857878,0.0,0.0,0.5655542581982422,0.0,0.7310459324847814,0.6787754189944134,0.2012899070143855,0.4696032523379534,0.0,0.0,0.0,0.6578250966726,0.6333127549109898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025615302653833653,0.6971428571428572,0.0044075192273313355,0.780439121756487,1.0
1590769320,1.0,0.9894037937628732,0.0,0.9695045496332476,0.0011566747685725024,0.0,0.0,0.0,0.4812519204399012,0.34339392555851056,0.0,0.9859014424647076,0.0,0.0022059501742886273,4.653164733664485e-05,0.0,0.0,0.0,0.0,0.4545454545454545,0.4670963464325649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5542204866326225,0.5765034438443504,0.0,0.08728102637845395,0.0,0.9962157938916899,0.9963802629072204,0.9726962457337884,0.1111111111111111,0.5350060191345118,0.0,0.7399003873824018,0.6480446927374302,0.12387071200885262,0.40670995961412026,0.0,0.0,0.0,0.6281107398655155,0.6029511481747614,0.0,0.0,0.0001082290125906418,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031575457134829295,0.6628571428571428,0.003442266758979929,0.8123752495009979,1.0
1590769380,1.0,0.0,0.0,0.9557857368566928,0.0008354859033501612,0.0,0.0,0.0,0.4860765240840362,0.4690833657898234,0.0,0.0,0.0,0.0025773585550473922,0.0005683508353261619,0.0,0.0,0.0,0.0,0.3636363636363637,0.4683501012801097,0.9927969348659004,0.9268292682926829,1.0,0.9207251914650376,0.920725361210323,0.0,0.0,1.0,0.5677380594773205,0.5764226856703227,0.0,0.0,0.0,0.9963692690134336,0.9965707753857878,0.0,0.0,0.5478770105266969,0.0,0.7415605976757056,0.6452558659217877,0.2012899070143855,0.4088030483959694,0.0,0.7912087912087912,0.0,0.6428228531486588,0.6130919248246616,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03376103927585656,0.6685714285714286,0.004478249208899047,0.9041916167664672,1.0
1590769440,1.0,0.0,0.0,0.9550652081992868,0.0010926344224140717,0.0,0.0,0.0,0.5112474718985183,0.481103739462048,0.0,0.0,0.0,0.0022588231968174556,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.4798771985448057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5518173625713426,0.5764994097776174,0.0,0.0,0.0,0.996218124776182,0.9963802629072204,0.0,0.0,0.5320100288737429,0.0,0.7371333702268954,0.6620156424581006,0.33419079392868345,0.4654103661563645,0.0,0.0,0.0,0.6248067837761471,0.5993077553664139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03258616833139589,0.6571428571428571,0.003507498181998486,0.7844311377245509,1.0
1590769500,1.0,0.0,0.0,0.9645184872578094,0.0010282239008443208,0.0,0.0,0.0,0.5589156565726053,0.3577049868174855,0.0,0.0,0.0,0.0021108055728344672,0.0,0.0,0.0,0.0,0.0,0.3636363636363637,0.4735274436018194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5678281766296185,0.5764581470378904,0.0,0.0,0.0,0.996317202502704,0.9965707753857878,0.0,0.0,0.5544573275042768,0.0,0.750415052573326,0.6312849162011173,0.17677589310783354,0.40461016221438056,0.0,0.0,0.0,0.6435997361478271,0.625712232691354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03353209006616679,0.6828571428571428,0.0033083061263462932,0.7844311377245509,1.0
1590769560,1.0,0.0,0.0,0.9672140654757038,0.0008997730331161388,0.0,0.0,0.0,0.514794839691996,0.3672151982924546,0.0,0.0,0.0,0.002357546344635665,0.0,0.0,0.0,0.0,1.976284584980237e-05,0.3636363636363637,0.4591356538884657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5422799639531389,0.576462392412881,0.0,0.0,0.0,0.9962811797423736,0.9965707753857878,0.0,0.0,0.5248323241100279,0.0,0.7266187050359713,0.6033519553072626,0.12129007217533486,0.35848841421690303,0.0,0.0,0.0,0.6140371247653295,0.5835399609347326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028633482268292283,0.6457142857142857,0.003633539290337435,0.7764471057884231,1.0
1590769620,1.0,0.9894042949965974,0.0,0.9453552509720352,0.1323593031127063,0.0,0.0,0.0,0.5531004498988761,0.4829795842142087,0.3749389943016022,0.9856557447977804,0.0,0.21645616016786245,0.0,0.18224298384138374,0.0,0.0,0.0,0.4545454545454545,0.472081721100282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5602132772604386,0.5764550734632368,0.5764535235102138,0.08730162833390852,0.0,0.9963077276086002,0.9965707753857878,0.9726962457337884,0.1111111111111111,0.539830378074058,0.0,0.7338129496402878,0.5810055865921788,0.10580623317422827,0.3249520333820826,0.0,0.0,0.0,0.6337893456688347,0.6144581971277919,0.0,0.0,0.0001082290125906418,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03503656307331236,0.6685714285714286,0.0033019889621704397,0.8083832335329342,1.0
1590769680,1.0,0.0,0.0,0.964936999741238,0.0007070350356219798,0.0,0.0,0.0,0.4920843480135199,0.3837940025053215,0.5410694958528486,0.0,0.0,0.002571453953546711,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.4678056506456223,0.9936507936507936,0.9268292682926829,1.0,0.9206523737659676,0.9206460650955024,0.0,0.0,1.0,0.556954040252328,0.5764204957483818,0.5764535235102138,0.0,0.0,0.9963359706635484,0.9965707753857878,0.0,0.0,0.5355581502701823,0.0,0.7443276148312119,0.5558614525139665,0.07870745041042496,0.2851162603480431,0.0,0.7857142857142857,0.0,0.6284966431802163,0.5965246080822596,0.0,0.7448979591836735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0277746120069858,0.6542857142857142,0.003977650284230804,0.9001996007984032,1.0
1590769740,1.0,0.0,0.0,0.96372974828309,0.0011569215521800493,0.0,0.0,0.0,0.4216506381593129,0.40662265363295336,0.3922452592478535,0.0,0.0,0.0029090450711652103,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.478232277969163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.556954040252328,0.5764972006458349,0.5764535235102138,0.0,0.0,0.9962150976534652,0.9963802629072204,0.0,0.0,0.5414596174907903,0.0,0.7349197565024903,0.5307262569832402,0.08258047467256842,0.2578591458587702,0.0,0.0,0.0,0.6304145849692362,0.6074244249005657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030544643575320506,0.6657142857142857,0.004313048890518091,0.7844311377245509,1.0
