time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,front-end_error,orders_error,payment_error,queue-master_error,shipping_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1693220641,2.8839674486491242,45.77414829277607,0.9795585845923863,0.408290159640524,9.10962887182017,2.691981616222885,0.23833928098626567,0.5214668367795865,0.3991220785451798,0.6810380752107601,0.000045258826471455285,0.28971449652778186,0.4527855416477571,2.0454027197041986,1.142755248595719,219492352,143421440,12410880,424984576,109875200,330424320,74797056,21663744,301776896,92991488,4694016,2920448,297451520,18509824,122245120,40,16,68,20,16,2,20,116,0,0,0,0,0,0,0.035362129144851664,0.0029836512261580384,0.03643721386527142,0.017762096774193548,0.00042838541666666665,0.0002644230769230769,0.00275593220338983,0.0026602461209202784,0.09973735408560314,0.004605449591280655,0.08561511423550087,0.043951612903225794,0.004039416058394161,0.00047596153846153844,0.004551186440677967,0.0046655965757089355
1693220642,2.8839674486491242,45.77414829277607,0.9795585845923863,0.408290159640524,9.10962887182017,2.691981616222885,0.23833928098626567,0.5214668367795865,0.4434674384378114,0.6810380752107601,0.000045258826471455285,0.28971449652778186,0.4527855416477571,2.004310847669212,1.142755248595719,219492352,143421440,12410880,424984576,109875200,330424320,74797056,21663744,301776896,92991488,4694016,2920448,297451520,18509824,122245120,28,14,46,6,6,2,6,42,0,0,0,0,0,0,0.035820507446797496,0.0029836512261580384,0.03649472643375082,0.017925675675675674,0.0004104651162790698,0.0002631578947368421,0.0027473684210526316,0.0026617929273053866,0.0997052918003397,0.004605449591280655,0.08609106529209617,0.044872448979591806,0.003976811594202899,0.0004736842105263158,0.004549473684210526,0.004664123131886346
1693220643,2.8839674486491242,45.77414829277607,0.9795585845923863,0.408290159640524,9.10962887182017,2.691981616222885,0.23833928098626567,0.5214668367795865,0.4434674384378114,0.6810380752107601,0.000045258826471455285,0.28971449652778186,0.4527855416477571,1.9632189756342247,1.142755248595719,219492352,143421440,12410880,424984576,109875200,330424320,74797056,21663744,301776896,92991488,4694016,2920448,297451520,18509824,122245120,40,24,54,6,6,2,6,66,0,0,0,0,0,0,0.03582053104203112,0.0029818016378525933,0.03649472643375082,0.017925675675675674,0.0004104651162790698,0.0002631578947368421,0.0026928104575163403,0.00266182653430628,0.0997053022650411,0.004605095541401274,0.08609106529209617,0.044872448979591806,0.003976811594202899,0.0004736842105263158,0.004538562091503268,0.004664131124146781
1693220644,2.8839674486491242,45.77414829277607,0.9795585845923863,0.408290159640524,9.10962887182017,2.691981616222885,0.23833928098626567,0.5404654158000493,0.4434674384378114,0.6810380752107601,0.000045258826471455285,0.28971449652778186,0.4527855416477571,2.417465027536564,1.142755248595719,219492352,143421440,12410880,424984576,109875200,330424320,74797056,21676032,301776896,92991488,4694016,2920448,297451520,18513920,122245120,38,16,68,2,4,2,2,44,0,0,0,0,0,0,0.03588140822086189,0.0029818016378525933,0.03649472643375082,0.0179532967032967,0.0003991416309012876,0.0002631578947368421,0.002710769230769231,0.002658536059613451,0.09974325973155491,0.004605095541401274,0.08609106529209617,0.045255102040816314,0.003929496402877698,0.0004736842105263158,0.004542153846153847,0.004659461407073051
1693220645,2.8839674486491242,45.77414829277607,0.9795585845923863,0.408290159640524,9.10962887182017,2.691981616222885,0.23833928098626567,0.5404654158000493,0.4434674384378114,0.6810380752107601,0.000045258826471455285,0.28971449652778186,0.4527855416477571,2.417465027536564,1.142755248595719,219492352,143421440,12410880,424984576,109875200,330424320,74797056,21676032,301776896,92991488,4694016,2920448,297451520,18513920,122245120,24.04,12,42,6,6,2,6,48,0,0,0,0,0,0,0.03588007965786662,0.0029818016378525933,0.03649472643375082,0.0179532967032967,0.0003991416309012876,0.0002631578947368421,0.002710769230769231,0.002658536059613451,0.09974266626952805,0.004605095541401274,0.08609106529209617,0.045255102040816314,0.003929496402877698,0.0004736842105263158,0.004542153846153847,0.004659461407073051
1693220646,2.8839674486491242,46.68381499941099,0.9871941893397065,0.408290159640524,9.10962887182017,2.691981616222885,0.23833928098626567,0.5404654158000493,0.504487953149886,0.6810380752107601,0.000045258826471455285,0.28971449652778186,0.4527855416477571,2.417465027536564,1.142755248595719,219492352,143552512,12410880,424984576,109875200,330424320,74797056,21676032,301776896,92991488,4694016,2920448,297451520,18513920,122245120,18,20,42,6,6,2,6,42,0,0,0,0,0,0,0.03528943155033884,0.0029818016378525933,0.03649472643375082,0.0179532967032967,0.0003991416309012876,0.0002644230769230769,0.002710769230769231,0.0026589410993935864,0.09804251991084378,0.004605095541401274,0.08609106529209617,0.045255102040816314,0.003929496402877698,0.00047596153846153844,0.004542153846153847,0.00465848611730407
1693220647,2.8839674486491242,46.68381499941099,0.9605689805825314,0.408290159640524,9.10962887182017,2.691981616222885,0.2517964166734374,0.4935387725875279,0.504487953149886,0.6810380752107601,0.000045258826471455285,0.28971449652778186,0.48440753453772534,2.417465027536564,1.1427552485957189,219492352,143552512,12406784,424984576,109875200,330424320,74797056,21676032,301776896,92991488,4694016,2920448,297455616,18513920,122245120,37.893,14,48,12,14,2,14,90,0,0,0,0,0,0,0.034543819292483194,0.002981515711645102,0.03622824631860776,0.01772853185595568,0.00039126016260162606,0.00026548672566371683,0.0027015873015873017,0.0026492392807745506,0.09579762055800213,0.004605175600739371,0.083922942206655,0.04336842105263158,0.003892086330935253,0.00047787610619469027,0.004540317460317461,0.004649349930843707
1693220648,2.8839674486491242,46.68381499941099,0.9605689805825314,0.408290159640524,9.10962887182017,2.617521043526247,0.2517964166734374,0.572395839394821,0.504487953149886,0.7336905891572207,0.000045258826471455285,0.28971449652778186,0.48440753453772534,2.417465027536564,1.1427552485957189,219492352,143552512,12406784,424984576,109875200,330260480,74797056,21676032,301776896,92991488,4694016,2920448,297455616,18513920,122245120,48,34,72,18,20,2,20,148,0,0,0,0,0,0,0.034543869106552404,0.0029794776119402987,0.03622824631860776,0.01772853185595568,0.00039126016260162606,0.00026548672566371683,0.0027032640949554896,0.002648999943602292,0.09579764296420698,0.004604850746268657,0.083922942206655,0.04336842105263158,0.003892086330935253,0.00047787610619469027,0.004540652818991099,0.00464929665024968
1693220649,2.8839674486491242,46.68381499941099,0.9605689805825314,0.4024573159617903,9.10962887182017,2.617521043526247,0.2604286098386788,0.572395839394821,0.504487953149886,0.7336905891572207,0.000045258826471455285,0.28971449652778186,0.48440753453772534,2.417465027536564,1.1427552485957189,219492352,143552512,12406784,424984576,109875200,330260480,74887168,21676032,301776896,92991488,4694016,2920448,297455616,18513920,122245120,44,30,68,10,8,2,12,92,0,0,0,0,0,0,0.034327411167512686,0.0029794776119402987,0.03622824631860776,0.017645027624309393,0.00038301886792452825,0.00026548672566371683,0.0027206703910614524,0.0026501943364797336,0.09568762278978389,0.004604850746268657,0.083922942206655,0.0420360824742268,0.003848226950354609,0.00047787610619469027,0.004544134078212292,0.00465352581898945
1693220650,2.8839674486491242,46.68381499941099,0.9605689805825314,0.39832616653299396,9.10962887182017,2.617521043526247,0.2604286098386788,0.572395839394821,0.504487953149886,0.7336905891572207,0.000045258826471455285,0.28971449652778186,0.566624857992314,2.417465027536564,1.1427552485957189,219492352,143552512,12406784,424984576,109875200,330260480,74887168,21676032,301776896,92991488,4694016,2920448,297455616,18513920,122245120,42,22,50,12,14,2,10,113.713,0,0,0,0,0,0,0.03432736485429659,0.0029794776119402987,0.03622824631860776,0.017645027624309393,0.00038301886792452825,0.00026548672566371683,0.0027206703910614524,0.0026502029234049622,0.0956876020101047,0.004604850746268657,0.083922942206655,0.0420360824742268,0.003848226950354609,0.00047787610619469027,0.004544134078212292,0.004653527785545899
1693220651,2.8839674486491242,46.68381499941099,0.9605689805825314,0.39832616653299396,9.170668572993597,2.617521043526247,0.2604286098386788,0.572395839394821,0.504487953149886,0.7336905891572207,0.000045258826471455285,0.28971449652778186,0.566624857992314,2.417465027536564,1.1347278792800133,219492352,143552512,12406784,424984576,110395392,330260480,74887168,21676032,301776896,92991488,4694016,2920448,297455616,18513920,122376192,18,14,52,6,4,2,6,30,0,0,0,0,0,0,0.034327411167512686,0.0029794776119402987,0.03622824631860776,0.017645027624309393,0.00038301886792452825,0.0002644230769230769,0.0027206703910614524,0.002646078769147168,0.09568762278978389,0.004604850746268657,0.083922942206655,0.0420360824742268,0.003848226950354609,0.00047596153846153844,0.004544134078212292,0.004651847334879789
1693220652,2.784354067317337,46.68381499941099,0.9605689805825314,0.39832616653299396,9.170668572993597,2.617521043526247,0.2604286098386788,0.572395839394821,0.504487953149886,0.7336905891572207,0.000036696774193546615,0.23845666917983918,0.566624857992314,2.417465027536564,1.1347278792800133,219492352,143552512,12406784,424984576,110395392,330260480,74887168,21676032,301776896,92991488,4694016,2920448,297455616,18513920,122376192,20.065,10,46,20,8,2,16,58,0,0,0,0,0,0,0.033951178593442426,0.002979908675799087,0.03632561132561132,0.01774523160762943,0.00037155172413793106,0.0002631578947368421,0.002712643678160919,0.0026512515592812713,0.09524015863306673,0.004604748858447488,0.08353846153846156,0.04218137254901963,0.0037773049645390072,0.0004736842105263158,0.004542528735632184,0.004654253341608669
1693220653,2.784354067317337,46.68381499941099,0.9605689805825314,0.39832616653299396,9.170668572993597,2.617521043526247,0.2604286098386788,0.572395839394821,0.504487953149886,0.7336905891572207,0.000036696774193546615,0.24324401842732266,0.566624857992314,2.417465027536564,1.1347278792800133,219492352,143552512,12406784,424984576,110395392,330260480,74887168,21676032,301776896,92991488,4694016,2920448,297455616,18513920,122376192,44,24,56,14,14,2,16,148,0,0,0,0,0,0,0.033951178593442426,0.002976555455365194,0.03632561132561132,0.01774523160762943,0.00037155172413793106,0.0002631578947368421,0.002682795698924731,0.0026512515592812713,0.09524015863306673,0.004603967538322813,0.08353846153846156,0.04218137254901963,0.0037773049645390072,0.0004736842105263158,0.0045365591397849465,0.004654253341608669
1693220654,2.784354067317337,46.68381499941099,0.9605689805825314,0.39832616653299396,9.170668572993597,2.250681160585866,0.2604286098386788,0.572395839394821,0.504487953149886,0.7336905891572207,0.000036696774193546615,0.28724095484900747,0.566624857992314,2.417465027536564,1.1347278792800133,219492352,143552512,12406784,424984576,110395392,330260480,74887168,21676032,301776896,92991488,4694016,2920448,297455616,18513920,122376192,28.757,20.897,51.601,9.441,5.91,1.98,9.55,45.447,0,0,0,0,0,0,0.03403727678935179,0.0029764946282535847,0.03632561132561132,0.017895877100104762,0.0003680830984609283,0.00026315789473684215,0.002699736815613469,0.002651530068475079,0.09525917820576794,0.004603947493229895,0.08353846153846156,0.043014063676547705,0.0037531387531037027,0.0004736842105263158,0.004539947363122694,0.0046543176009668855
1693220655,2.784354067317337,46.68381499941099,0.9605689805825314,0.39832616653299396,9.170668572993597,2.250681160585866,0.2604286098386788,0.572395839394821,0.504487953149886,0.7336905891572207,0.000036696774193546615,0.28724095484900747,0.566624857992314,2.417465027536564,1.1347278792800133,219492352,143552512,12406784,424984576,110395392,330260480,74887168,21676032,301776896,92991488,4694016,2920448,297455616,18513920,122376192,35.5,19.416,66.21,16.849,13.941,1.98,14.424,92.94,0,0,0,0,0,0,0.03404360635197051,0.0029766895491468606,0.03632561132561132,0.01789740991748509,0.0003680738690228484,0.0002631578947368421,0.0026996734949133565,0.0026516225223721136,0.09526234656541312,0.004604011727866623,0.08353846153846156,0.04301563909538103,0.0037530725568021396,0.0004736842105263158,0.004539934698982671,0.004654320004067003
1693220656,2.784354067317337,40.030862675461094,0.9605689805825314,0.39832616653299396,7.703601549454947,2.250681160585866,0.2604286098386788,0.572395839394821,0.504487953149886,0.6302218738213237,0.000036696774193546615,0.28724095484900747,0.566624857992314,2.4317307570705338,1.1347278792800133,219492352,143552512,12406784,424984576,110395392,330260480,74887168,21676032,301776896,92991488,4694016,2920448,297455616,18513920,122376192,21.494,16,52,8,4,2,6,43.766,0,0,0,0,0,0,0.03402421367345129,0.002976556892925145,0.03632561132561132,0.017897300370797002,0.00035998275536959485,0.00025943396226415095,0.0026996734949133565,0.002655766662322452,0.0941425695367825,0.00460396801205931,0.08353846153846155,0.043015526508097396,0.0036907665509565385,0.0004669811320754717,0.004539934698982671,0.0046526293065634935
1693220657,2.910449342311609,47.73771970798425,0.9605689805825314,0.39832616653299396,7.857720329807419,2.250681160585866,0.2604286098386788,0.572395839394821,0.504487953149886,0.61799369733537,0.000049431644577071075,0.24098917693175792,0.566624857992314,2.4317307570705338,1.1347278792800133,219631616,143552512,12406784,424984576,110395392,330260480,74887168,21676032,301776896,92991488,4694016,2920448,297455616,18513920,122376192,28,10,32,6,10,2,8,76,0,0,0,0,0,0,0.03360927101459986,0.0029766317440390777,0.03608414239482201,0.017842180536430278,0.00036192509591142976,0.0002608695652173913,0.002691839334128053,0.0026462356967006423,0.0934110792914357,0.004604013901462663,0.08229166666666665,0.043253896043680656,0.0037065453267144527,0.00046956521739130436,0.00453836786682561,0.004642218668851928
1693220658,2.910449342311609,47.73771970798425,0.9605689805825314,0.39832616653299396,8.01183911015989,2.250681160585866,0.2604286098386788,0.572395839394821,0.49935327059495765,0.7624188185129797,0.00005079735768676436,0.23620182768427445,0.566624857992314,2.4317307570705338,1.1347278792800133,219631616,143552512,12406784,424984576,110395392,330260480,74887168,21676032,301776896,93118464,4694016,2920448,297455616,18513920,122376192,16,14,36,4,8,2,6,44,0,0,0,0,0,0,0.033609298524116225,0.002971021812916362,0.03608414239482201,0.01784211480172883,0.00036193046647885673,0.0002608695652173913,0.0026632925094742374,0.002646240461397796,0.0934110767818322,0.004602954730310216,0.08229166666666665,0.04325382010436196,0.0037065881958162875,0.00046956521739130436,0.004532658501894847,0.004642220714594086
1693220659,2.910449342311609,47.73771970798425,0.9605689805825314,0.39832616653299396,9.24712682114835,2.250681160585866,0.28420721515702085,0.4889977655949956,0.5881448508514961,0.6906434152279588,0.00005216307079645765,0.23141447843679103,0.566624857992314,2.4317307570705338,1.1347278792800133,219631616,143552512,12406784,424984576,110395392,330260480,74887168,21676032,301776896,93118464,4694016,2920448,297455616,18513920,122376192,51.888,18,60,24,18,2,16,130,0,0,0,0,0,0,0.033395137467551024,0.002970882620564149,0.03608414239482201,0.017708913649025066,0.00035579710144927534,0.0002608695652173913,0.002664302600472813,0.0026444287437692986,0.09336246941709614,0.004602911737943585,0.08229166666666668,0.04247499999999998,0.003654794520547945,0.00046956521739130436,0.004532860520094563,0.004637132419022244
1693220660,2.910449342311609,47.73771970798425,0.9535595783114716,0.3979380535440004,9.24712682114835,2.250681160585866,0.28420721515702085,0.47945783493841526,0.5881448508514961,0.8186319768535908,0.000053528783906150936,0.2863243595891827,0.566624857992314,2.4317307570705338,1.1347278792800133,219631616,143552512,12406784,424984576,110395392,330260480,74887168,21676032,301776896,93118464,4694016,3051520,297455616,18513920,122376192,26,12,30,16,14,2,18,85.785,0,0,0,0,0,0,0.033396464646464646,0.002970882620564149,0.03608414239482201,0.017708913649025066,0.00035579710144927534,0.0002608695652173913,0.002664302600472813,0.002644441378356567,0.09336309523809525,0.004602911737943585,0.08229166666666668,0.04247499999999998,0.003654794520547945,0.00046956521739130436,0.004532860520094563,0.004637135168635121
1693220661,2.9104493423116096,47.73771970798425,0.9535595783114716,0.3979380535440004,9.24712682114835,2.250681160585866,0.28651239688852936,0.4699179042818349,0.5881448508514961,0.8186319768535908,0.00005489449701584422,0.2863243595891827,0.566624857992314,2.4317307570705338,1.1347278792800133,219631616,143552512,12406784,424984576,110395392,330260480,74993664,21676032,301776896,93118464,4694016,3051520,297455616,18513920,122376192,39.968,18,64,10,10,2,10,80,0,0,0,0,0,0,0.03322164390468141,0.002970882620564149,0.03608414239482201,0.017708913649025066,0.00035579710144927534,0.00025943396226415095,0.002664302600472813,0.0026291258508784167,0.09307853361970246,0.004602911737943585,0.08229166666666668,0.04247499999999998,0.003654794520547945,0.0004669811320754717,0.004532860520094563,0.0046292147959315685
1693220662,2.971503185117664,46.77475728331132,0.9509589498757737,0.3979380535440004,9.24712682114835,2.250681160585866,0.28651239688852936,0.5763092108370729,0.5881448508514961,0.8186319768535908,0.000056260210125537514,0.2863243595891827,0.48210489063306605,2.4317307570705338,1.118239046074899,219631616,143609856,12410880,424984576,110395392,330260480,74993664,21729280,301776896,93118464,4694016,3051520,297455616,18513920,122437632,20.097,14,60,8,12,2,12,64,0,0,0,0,0,0,0.03234536082474227,0.0029669117647058824,0.03603374836173001,0.017748618784530386,0.00034864864864864875,0.0002586206896551724,0.0026561743341404357,0.0026298952013237725,0.09230612244897961,0.004596323529411764,0.08203315881326352,0.04267326732673267,0.0035863013698630157,0.00046551724137931035,0.004531234866828087,0.004629233314947602
1693220663,2.971503185117664,46.77475728331132,0.9509589498757737,0.3979380535440004,9.24712682114835,1.9282523286556024,0.28651239688852936,0.47384570157855954,0.5881448508514961,0.8186319768535908,0.00005762592323523079,0.2863243595891827,0.47266114299986084,2.4317307570705338,1.118239046074899,219631616,143609856,12410880,424984576,110395392,330260480,74993664,21729280,301776896,93118464,4694016,3051520,297455616,18513920,122437632,28,16,50,14,12,2,12,82,0,0,0,0,0,0,0.032343820246794865,0.0029591078066914496,0.03603374836173001,0.017748618784530386,0.00034864864864864875,0.0002586206896551724,0.002602771362586605,0.0026296501849633765,0.09230541370033606,0.00459182156133829,0.08203315881326352,0.04267326732673267,0.0035863013698630157,0.00046551724137931035,0.004520554272517322,0.004629177518093792
1693220664,2.971503185117664,46.77475728331132,0.9509589498757737,0.3979380535440004,9.24712682114835,1.890740975979171,0.28651239688852936,0.48379434722450954,0.5881448508514961,0.8186319768535908,0.000058991636344924086,0.2863243595891827,0.6003066421293087,2.4372330247314173,1.118239046074899,219631616,143609856,12410880,424984576,110395392,330260480,74993664,21729280,301776896,93118464,4694016,3051520,297451520,18513920,122437632,30.06,11.117,46,8,6,2,8,51.784,0,0,0,0,0,0,0.032263071762383126,0.0029591272018307515,0.03603374836173001,0.017833333333333333,0.0003452685421994885,0.0002586206896551724,0.00262363238512035,0.0026264462809917357,0.09230067976150096,0.0045918254403661506,0.08203315881326352,0.043399999999999994,0.003550335570469798,0.00046551724137931035,0.004524726477024069,0.004622258953168044
1693220665,2.971503185117664,46.77475728331132,0.9509589498757737,0.3979380535440004,7.933700888521189,2.7283064594379143,0.28651239688852936,0.4937429928704596,0.5881448508514961,0.8186319768535908,0.0000497699999999976,0.2863243595891827,0.6502283939779686,2.4372330247314173,1.118239046074899,219631616,143609856,12410880,424984576,110395392,330715136,74993664,21729280,301776896,93118464,4694016,3051520,297451520,18513920,122437632,26.234,17.984,45.908,3.937,5.302,3.322,5.969,57.802,0,0,0,0,0,0,0.032257305397026155,0.002959107181397414,0.03603374836173002,0.017832116560145064,0.00034546049135429006,0.00025862068965517237,0.002623700551471865,0.0026262587964426608,0.09229783010227795,0.004591821436279483,0.08203315881326358,0.043398462709105655,0.003552446204903114,0.0004655172413793103,0.004524740110294373,0.004622229248726003
