time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,catalogue_error,orders_error,queue-master_error,shipping_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1693116194,3.4732733537819165,8.510790514694444,3.273489609571828,0.4535299630454851,9.625345150919053,4.895276768038439,0.2492588947496511,0.6504049841452857,1.0501249484245976,1.0581835894404998,0.00004548570816446669,0.2910286937769562,3.7725901346093584,2.658865184899099,1.051405623190428,214900736,85401600,16441344,428040192,109101056,324157440,41254912,12111872,300515328,95260672,4706304,2916352,312000512,17969152,49188864,28,10,44,16,16,2,16,58,0,0,0,0,0,0.009984137055837564,0.003135764944275583,0.0308969769291965,0.016040268456375836,0.0014553314121037466,0.0029832895935922384,0.0030413152920763316,0.0031827568404749615,0.022426577042399174,0.0048443768996960495,0.06914319248826291,0.024040268456375836,0.00430028818443804,0.004596657918718447,0.004740460702141892,0.0049289623128549315
1693116195,3.4732733537819165,8.510790514694444,2.685314926025554,0.4535299630454851,9.625345150919053,4.895276768038439,0.2443241987942815,0.6504049841452857,1.0501249484245976,1.0581835894404998,0.00004548570816446669,0.2910286937769562,3.7725901346093584,2.658865184899099,0.8323370495467023,214900736,85401600,16318464,428040192,109101056,324157440,41254912,12111872,300515328,95260672,4706304,2916352,312000512,17969152,49188864,22,26,64,16,18,2,18,70,0,0,0,0,0,0.01,0.003131115459882583,0.030703703703703702,0.016149674620390457,0.0014553314121037466,0.0029832895935922384,0.0030413152920763316,0.0031719760479041914,0.02228771228771229,0.00483600782778865,0.06917391304347828,0.024140997830802605,0.00430028818443804,0.004596657918718447,0.004740460702141892,0.004909556886227545
1693116196,3.4732733537819165,8.510790514694444,0.9368091154596245,0.4535299630454851,9.625345150919053,4.895276768038439,0.3098629849084361,0.6504049841452857,1.0501249484245976,1.0581835894404998,0.00004548570816446669,0.2910286937769562,4.883659887594381,2.658865184899099,0.8497693480142454,214900736,85401600,16318464,428040192,109101056,324157440,41418752,12111872,300515328,95260672,4706304,2916352,310276096,17969152,49188864,48,8,40,18,16,2,18,118,0,0,0,0,0,0.01,0.003131115459882583,0.030703703703703702,0.016149674620390457,0.0014553314121037466,0.0029832895935922384,0.0030413152920763316,0.0031719760479041914,0.02228771228771229,0.00483600782778865,0.06917391304347828,0.024140997830802605,0.00430028818443804,0.004596657918718447,0.004740460702141892,0.004909556886227545
1693116197,3.4732733537819165,6.969916262081329,0.9368091154596245,0.4535299630454851,9.625345150919053,4.895276768038439,0.3098629849084361,0.6497922611782969,1.0501249484245976,1.0581835894404998,0.00004548570816446669,0.2910286937769562,4.883659887594381,2.658865184899099,0.8672016464817887,214900736,85401600,16318464,428040192,109101056,324157440,41418752,11862016,300515328,95260672,4706304,2916352,310276096,17969152,49188864,12,16,32,6,6,2,6,24,0,0,0,0,0,0.01,0.003131115459882583,0.030703703703703702,0.016149674620390457,0.0014553314121037466,0.0029832895935922384,0.0030413152920763316,0.0031719760479041914,0.02228771228771229,0.00483600782778865,0.06917391304347828,0.024140997830802605,0.00430028818443804,0.004596657918718447,0.004740460702141892,0.004909556886227545
1693116198,3.4732733537819165,7.113334603430984,0.9368091154596245,0.4535299630454851,9.625345150919053,4.895276768038439,0.3098629849084361,0.6497922611782969,1.0501249484245976,1.0581835894404998,0.0000644611998077055,0.2910286937769562,5.304887101569662,2.658865184899099,0.8846339449493318,214900736,85401600,16318464,428040192,109101056,324157440,41418752,11862016,300515328,95260672,4706304,2916352,310276096,17969152,49188864,42,18,50,8,10,2,10,82,0,0,0,0,0,0.00998468137254902,0.003077844311377246,0.030703703703703702,0.01611884368308351,0.0015497076023391818,0.0029832895935922384,0.003047023863289185,0.003172644667623147,0.02226823176823177,0.0047401197604790436,0.06917391304347828,0.02404603854389721,0.004309941520467836,0.004596657918718447,0.004748295992778997,0.004910760401721665
1693116199,3.4732733537819165,8.605100480979447,0.9368091154596245,0.4535299630454851,9.625345150919053,4.895276768038439,0.3098629849084361,0.6497922611782969,0.9724246996267669,1.0581835894404998,0.0000644611998077055,0.2910286937769562,5.304887101569662,2.658865184899099,0.9020662434168748,214900736,85401600,16318464,428040192,109101056,324157440,41418752,11862016,300253184,95260672,4706304,2916352,310276096,17969152,49188864,74,38,100,16,16,2,16,144,0,0,0,0,0,0.009869565217391305,0.0030470127326150827,0.03048263327948304,0.016016666666666665,0.0014615384615384616,0.0029832895935922384,0.003030881926771784,0.0031773985001292996,0.022223504721930753,0.00468462291870715,0.06721957040572792,0.023976666666666667,0.004301424501424501,0.004596657918718447,0.004737920519274553,0.004919317300232738
1693116200,3.4732733537819165,8.605100480979447,0.9368091154596245,0.4535299630454851,9.625345150919053,4.895276768038439,0.3098629849084361,0.6497922611782969,0.9724246996267669,1.0581835894404998,0.0000644611998077055,0.2910286937769562,5.304887101569662,2.658865184899099,1.045937908052586,214900736,85401600,16318464,428040192,109101056,324157440,41418752,11862016,300253184,95260672,4706304,2916352,310276096,17969152,49188864,36,40,88,8,8,2,10,66,0,0,0,0,0,0.009928229665071769,0.003050656660412758,0.030477941176470586,0.016094736842105262,0.0014615384615384616,0.0029832895935922384,0.003030881926771784,0.0031663113006396588,0.0223003003003003,0.004691181988742963,0.06732181425485964,0.02395157894736842,0.004301424501424501,0.004596657918718447,0.004737920519274553,0.004899360341151386
1693116201,3.431387932485028,8.605100480979447,0.9368091154596245,0.4535299630454851,9.625345150919053,4.895276768038439,0.3098629849084361,0.6497922611782969,0.6905338573989664,1.0581835894404998,0.0000644611998077055,0.2910286937769562,5.304887101569662,2.643075949431232,1.045937908052586,215080960,85401600,16318464,428040192,109101056,324157440,41418752,11862016,300253184,95260672,4706304,2916352,310276096,17969152,49188864,32,20,52,2,2,2,2,32,0,0,0,0,0,0.009928229665071769,0.003050656660412758,0.030477941176470586,0.016094736842105262,0.0014615384615384616,0.0029832895935922384,0.003030881926771784,0.0031663113006396588,0.0223003003003003,0.004691181988742963,0.06732181425485964,0.02395157894736842,0.004301424501424501,0.004596657918718447,0.004737920519274553,0.004899360341151386
1693116202,3.431387932485028,8.605100480979447,0.9368091154596245,0.4535299630454851,9.625345150919053,4.895276768038439,0.3098629849084361,0.6497922611782969,0.8062850325431143,1.0581835894404998,0.0000644611998077055,0.2910286937769562,5.304887101569662,2.643075949431232,1.045937908052586,215080960,85401600,16318464,428040192,109101056,324157440,41418752,11862016,300253184,95260672,4706304,2916352,310276096,17969152,49188864,24,14,46,10,6,2,6,78,0,0,0,0,0,0.009928229665071769,0.003050656660412758,0.030477941176470586,0.016094736842105262,0.0014615384615384616,0.0029832895935922384,0.003030881926771784,0.0031663113006396588,0.0223003003003003,0.004691181988742963,0.06732181425485964,0.02395157894736842,0.004301424501424501,0.004596657918718447,0.004737920519274553,0.004899360341151386
1693116203,3.431387932485028,8.605100480979447,0.9368091154596245,0.4535299630454851,9.625345150919053,4.895276768038439,0.3098629849084361,0.6530777441311275,0.8062850325431143,1.0624799185798168,0.0000644611998077055,0.2910286937769562,5.304887101569662,2.6299915347101037,1.045937908052586,215080960,85401600,16318464,428040192,109101056,324157440,41418752,11862016,300253184,95260672,4706304,2916352,310276096,17969152,49188864,38,14,50,12,12,2,12,92,0,0,0,0,0,0.009957627118644065,0.003053359683794466,0.030477941176470586,0.01601279317697228,0.0015585585585585586,0.0029832895935922384,0.0030109764579556468,0.0031618277010947173,0.022315315315315318,0.004696047430830039,0.06732181425485964,0.02384221748400853,0.004321321321321321,0.004596657918718447,0.004695809097639215,0.004891289861970491
1693116204,3.0227837604551797,8.786396987288143,0.9368091154596245,0.45503134298310816,9.625345150919053,4.895276768038439,0.3098629849084361,0.6530777441311275,0.8062850325431143,1.0624799185798168,0.0000644611998077055,0.2910286937769562,5.304887101569662,2.6299915347101037,1.045053098750048,215080960,85536768,16318464,428040192,109101056,324157440,41418752,11862016,300253184,95260672,4706304,2916352,310276096,17969152,49344512,22,6,28,10,10,2,10,66,0,0,0,0,0,0.009876084262701363,0.0030465567410281284,0.030538862179487182,0.015876116071428574,0.0015014577259475218,0.0029832895935922384,0.0030104601418872662,0.0031733505821474775,0.022276439790575916,0.004683802133850631,0.06742352941176472,0.023737723214285716,0.004309620991253644,0.004596657918718447,0.004691302381829064,0.00491203104786546
1693116205,3.084716955248059,8.786396987288143,0.9368091154596245,0.45503134298310816,9.671276573961427,5.687186470030727,0.3098629849084361,0.6530777441311275,0.8062850325431143,0.9006288109828249,0.0000644611998077055,0.29787169501947214,5.304887101569662,2.6299915347101037,1.045053098750048,215080960,85536768,16318464,428040192,109498368,324157440,41418752,11862016,300253184,95260672,4706304,2916352,310276096,17969152,49344512,34,12,38,14,12,2,10,78,0,0,0,0,0,0.010014955134596213,0.003046816479400749,0.03045722713864307,0.015935483870967743,0.0015014577259475218,0.0029832895935922384,0.0030104601418872662,0.003166505324298161,0.022326021934197405,0.0046842696629213485,0.06731601731601734,0.023729032258064515,0.004309620991253644,0.004596657918718447,0.004691302381829064,0.004899709583736689
1693116206,3.146650150040938,8.786396987288143,0.9368091154596245,0.45503134298310816,9.671276573961427,5.687186470030727,0.2593469638369193,0.6530777441311275,0.8062850325431143,0.8829208123398278,0.0000644611998077055,0.29787169501947214,5.304887101569662,2.6299915347101037,1.045053098750048,215080960,85536768,16318464,428040192,109498368,324157440,41418752,11862016,300253184,95260672,4706304,2916352,310276096,17969152,49344512,24,14,36,16,16,2,18,74,0,0,0,0,0,0.010014955134596213,0.003046816479400749,0.03045722713864307,0.015935483870967743,0.0015014577259475218,0.0029832895935922384,0.0030104601418872662,0.003166505324298161,0.022326021934197405,0.0046842696629213485,0.06731601731601734,0.023729032258064515,0.004309620991253644,0.004596657918718447,0.004691302381829064,0.004899709583736689
1693116207,3.2085833448338175,8.786396987288143,0.9368091154596245,0.45503134298310816,9.786364591919018,5.687186470030727,0.3124866146930303,0.6530777441311275,0.8062850325431143,0.8652128136968309,0.0000644611998077055,0.29787169501947214,5.304887101569662,2.6299915347101037,1.045053098750048,215080960,85536768,16318464,428040192,109498368,324157440,41418752,11862016,300253184,95260672,4706304,2916352,310276096,17969152,49344512,34,20,58,14,14,2,14,72,0,0,0,0,0,0.010014955134596213,0.003046816479400749,0.03045722713864307,0.015935483870967743,0.0015014577259475218,0.0029832895935922384,0.0030104601418872662,0.003166505324298161,0.022326021934197405,0.0046842696629213485,0.06731601731601734,0.023729032258064515,0.004309620991253644,0.004596657918718447,0.004691302381829064,0.004899709583736689
1693116208,3.7159916875727435,8.786396987288143,0.9305157953661176,0.45503134298310816,9.786364591919018,5.687186470030727,0.3124866146930303,0.6530777441311275,0.8062850325431143,1.041941234381688,0.0000644611998077055,0.29787169501947214,5.304887101569662,2.6299915347101037,1.045053098750048,215080960,85536768,16318464,428040192,109498368,324157440,41418752,11862016,300253184,95330304,4706304,2916352,310276096,17969152,49344512,68,54,100,14,14,2,12,106,0,0,0,0,0,0.009996951219512195,0.0030471050049067716,0.03045722713864307,0.015945512820512823,0.0015791044776119402,0.0029832895935922384,0.003014632778788293,0.003168762088974855,0.022321535393818544,0.004684789008832188,0.06731601731601734,0.023727564102564103,0.004325373134328358,0.004596657918718447,0.004696540361805743,0.004903771760154739
1693116209,3.7159916875727435,8.786396987288143,0.9305157953661176,0.45503134298310816,9.786364591919018,5.687186470030727,0.3124866146930303,0.6530777441311275,0.8062850325431143,1.041941234381688,0.0000644611998077055,0.29787169501947214,5.304887101569662,2.6299915347101037,1.045053098750048,215080960,85536768,16318464,428040192,109498368,324157440,41418752,11862016,300253184,95330304,4706304,2916352,310276096,17969152,49344512,14,12,26,2,2,2,2,44,0,0,0,0,0,0.009922360248447207,0.003046466602129719,0.030182926829268295,0.015852017937219732,0.0014927536231884057,0.0029832895935922384,0.0030103877531053526,0.0031778242677824265,0.022297199170124488,0.004683639883833495,0.06701670644391412,0.023708520179372198,0.0043078260869565226,0.004596657918718447,0.004690670529194783,0.004920083682008368
1693116210,3.7159916875727435,8.786396987288143,0.9305157953661176,0.45503134298310816,9.786364591919018,5.687186470030727,0.3124866146930303,0.6530777441311275,0.8062850325431143,1.041941234381688,0.0000644611998077055,0.29787169501947214,6.932614576474099,2.6299915347101037,1.045053098750048,215080960,85536768,16318464,428040192,109498368,324157440,41418752,11862016,300253184,95330304,4706304,2916352,310276096,17969152,49344512,44,38,92,16,16,2,12,132,0,0,0,0,0,0.010117994100294984,0.003048417132216015,0.03006554307116105,0.015926124197002144,0.0014927536231884057,0.0029832895935922384,0.0030103877531053526,0.003172463768115942,0.02240117994100295,0.004687150837988826,0.06691885964912282,0.023699143468950752,0.0043078260869565226,0.004596657918718447,0.004690670529194783,0.004910434782608696
1693116211,3.5857968386294625,8.786396987288143,0.9305157953661176,0.45503134298310816,9.786364591919018,4.585070603897564,0.3124866146930303,0.6530777441311275,0.7897290356646556,1.041941234381688,0.000045026686932238955,0.29787169501947214,6.932614576474099,2.6299915347101037,1.045053098750048,215273472,85536768,16318464,428040192,109498368,324100096,41418752,11862016,300253184,95330304,4706304,2916352,310276096,17969152,49344512,36,6,32,16,16,2,14,120,0,0,0,0,0,0.010117994100294984,0.003048417132216015,0.03006554307116105,0.015926124197002144,0.0014927536231884057,0.0029832895935922384,0.0030103877531053526,0.003172463768115942,0.02240117994100295,0.004687150837988826,0.06691885964912282,0.023699143468950752,0.0043078260869565226,0.004596657918718447,0.004690670529194783,0.004910434782608696
1693116212,3.5857968386294625,8.786396987288143,0.9336233534627125,0.45503134298310816,9.786364591919018,4.585070603897564,0.3124866146930303,0.6530777441311275,0.7897290356646556,1.041941234381688,0.000045026686932238955,0.29787169501947214,6.932614576474099,2.6299915347101037,1.045053098750048,215273472,85536768,16334848,428040192,109498368,324100096,41418752,11862016,300253184,95330304,4706304,2916352,310276096,17969152,49344512,42,18,60,10,10,2,8,64,0,0,0,0,0,0.010117994100294984,0.003048417132216015,0.03006554307116105,0.015926124197002144,0.0014927536231884057,0.0029832895935922384,0.0030103877531053526,0.003172463768115942,0.02240117994100295,0.004687150837988826,0.06691885964912282,0.023699143468950752,0.0043078260869565226,0.004596657918718447,0.004690670529194783,0.004910434782608696
1693116213,3.5857968386294625,8.786396987288143,0.9336233534627125,0.45503134298310816,9.786364591919018,4.585070603897564,0.3124866146930303,0.6530777441311275,0.7897290356646556,1.041941234381688,0.000045026686932238955,0.29787169501947214,4.903608981736788,2.63696380427822,1.045053098750048,215273472,85536768,16334848,428040192,109498368,324100096,41418752,11862016,300253184,95330304,4706304,2916352,310149120,17969152,49344512,16,14,50,10,10,2,10,60,0,0,0,0,0,0.01011061946902655,0.003050436469447139,0.03006554307116105,0.01591684434968017,0.0015934718100890208,0.0029832895935922384,0.0030072802089535057,0.0031728633510381458,0.022399705014749263,0.00469078564500485,0.06691885964912282,0.023669509594882728,0.004328189910979228,0.004596657918718447,0.0046829228181668675,0.004911154031868662
1693116214,3.5857968386294625,8.786396987288143,0.9336233534627125,0.3851256517126886,9.786364591919018,4.585070603897564,0.25998756139704,0.6530777441311275,0.7897290356646556,1.041941234381688,0.000045026686932238955,0.29787169501947214,4.903608981736788,2.63696380427822,1.0564621558774765,215273472,85536768,16334848,428040192,109498368,324100096,41418752,11862016,300253184,95330304,4706304,2916352,310149120,17969152,49344512,54,22,60,16,16,2,18,108,0,0,0,0,0,0.00998636867392478,0.003046069738404188,0.03006674757281553,0.015839364578923758,0.0014947000022005165,0.0029832895935922384,0.003006844639370103,0.0031779070218420163,0.02238455841574371,0.004682925529127537,0.06671052631578947,0.023677940962766868,0.004308168599130709,0.004596657918718447,0.0046779616065321245,0.00492023263931563
1693116215,3.5857968386294625,8.786396987288143,0.9336233534627125,0.4622640367442287,9.786364591919018,4.585070603897564,0.3123847676419962,0.6530777441311275,0.7897290356646554,1.041941234381688,0.00007015751500798436,0.29787169501947214,4.903608981736788,2.63696380427822,1.0564621558774765,215273472,85536768,16334848,428040192,109498368,324100096,41521152,11862016,300253184,95330304,4706304,2916352,310149120,17969152,49344512,22,14,38,4,4,2,4,30,0,0,0,0,0,0.010173745173745169,0.003046210720887246,0.030146520146520143,0.015933544303797467,0.001495677233429395,0.0029832895935922384,0.003006844639370103,0.0031755306463152875,0.022405405405405403,0.0046831792975970425,0.06638766519823788,0.023667721518987342,0.00430835734870317,0.004596657918718447,0.0046779616065321245,0.004915955163367517
1693116216,3.5857968386294625,8.786396987288143,0.9336233534627125,0.4622640367442287,9.786364591919018,4.585070603897564,0.3123847676419962,0.6486991697467362,0.7897290356646554,1.041941234381688,0.00007015751500798436,0.29855061863173277,4.903608981736788,2.6904644754111033,1.0564621558774765,215273472,85536768,16334848,428040192,109498368,324100096,41521152,11862016,300253184,95330304,4706304,2916352,310149120,17969152,49344512,26,14,40,6,8,2,8,54,0,0,0,0,0,0.010173745173745169,0.003046210720887246,0.030146520146520143,0.015933544303797467,0.001495677233429395,0.0029832895935922384,0.003006844639370103,0.0031755306463152875,0.022405405405405403,0.0046831792975970425,0.06638766519823788,0.023667721518987342,0.00430835734870317,0.004596657918718447,0.0046779616065321245,0.004915955163367517
1693116217,3.5857968386294625,7.446509450964338,0.9336233534627125,0.4622640367442287,9.883959513472645,4.585070603897564,0.3123847676419962,0.6486991697467362,0.7928378128628868,1.041941234381688,0.00007015751500798436,0.29855061863173277,4.903608981736788,2.6904644754111033,1.0564621558774765,215273472,85536768,16334848,428040192,108204032,324100096,41521152,11862016,300253184,95330304,4706304,2916352,310149120,17969152,49344512,52,38,84,12,12,2,12,96,0,0,0,0,0,0.010173745173745169,0.003046210720887246,0.030146520146520143,0.015933544303797467,0.001495677233429395,0.0029832895935922384,0.003006844639370103,0.0031755306463152875,0.022405405405405403,0.0046831792975970425,0.06638766519823788,0.023667721518987342,0.00430835734870317,0.004596657918718447,0.0046779616065321245,0.004915955163367517
1693116218,3.5857968386294625,7.596202325177742,0.9336233534627125,0.4622640367442287,9.883959513472645,4.943230330902352,0.3123847676419962,0.6486991697467362,0.7928378128628868,1.041941234381688,0.00007015751500798436,0.29855061863173277,4.903608981736788,2.6904644754111033,0.9090446004931736,215273472,85536768,16334848,428040192,108204032,324100096,41521152,11862016,300253184,95330304,4706304,2916352,310149120,17969152,49344512,42,14,54,16,16,2,16,90,0,0,0,0,0,0.010173745173745169,0.003048590864917396,0.030146520146520143,0.015933544303797467,0.0015697329376854598,0.0029832895935922384,0.003010798780822843,0.0031744934445768775,0.022405405405405403,0.004687463556851313,0.06638766519823788,0.023667721518987342,0.004323442136498516,0.004596657918718447,0.004682747391424735,0.00491408820023838
