time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,catalogue_error,front-end_error,orders_error,queue-master_error,shipping_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1693114300,3.3771447565035526,9.30658056981779,0.7860289391142173,0.4514293241866114,10.210655443159911,2.813334306149658,0.32627195043557267,0.6232244409187064,0.9909791789417285,0.8234982345907791,0.00005454873646209764,0.29576312660328935,1.8344083736309222,2.716907700762675,1.0376526487612887,211288064,84520960,16003072,427991040,108130304,326856704,41418752,11784192,291463168,91348992,4657152,2928640,298291200,18128896,49377280,24,32,70,8,8,2,6,54,0,0,0,0,0,0,0.010536779324055667,0.0031618381618381615,0.03090648854961832,0.01582631578947368,0.0014797687861271673,0.0030168067226890756,0.0030168067226890756,0.0032251349267540474,0.022679920477137173,0.0048913086913086904,0.07207291666666665,0.023518947368421052,0.004305202312138728,0.004630252100840336,0.004667899159663865,0.005060283687943254
1693114301,3.3771447565035526,9.30658056981779,0.9138349826715901,0.4514293241866114,10.210655443159911,2.813334306149658,0.32627195043557267,0.5270186978840267,0.8608062163027662,0.8068921554032229,0.00005454873646209764,0.29576312660328935,1.8344083736309222,2.716907700762675,1.0376526487612887,211288064,84520960,16007168,427991040,108130304,326856704,41418752,11784192,291463168,91348992,4657152,2928640,298291200,18128896,49377280,24,10,40,4,4,2,2,36,0,0,0,0,0,0,0.010536779324055667,0.0031618381618381615,0.03090648854961832,0.01582631578947368,0.0014797687861271673,0.0030168067226890756,0.0030168067226890756,0.0032154981549815495,0.022679920477137173,0.0048913086913086904,0.07207291666666665,0.023518947368421052,0.004305202312138728,0.004630252100840336,0.004667899159663865,0.004987896678966789
1693114302,3.4932551054303844,9.30658056981779,0.9138349826715901,0.4514293241866114,10.210655443159911,2.813334306149658,0.32627195043557267,0.5373867207417358,0.8780342279568629,0.7902860762156665,0.00005454873646209764,0.28898350905157727,1.8344083736309222,2.716907700762675,1.0376526487612887,211288064,84520960,16007168,427991040,108130304,326856704,41418752,11784192,291463168,91348992,4657152,2924544,298291200,18128896,49377280,30,8,34,12,6,2,8,54,0,0,0,0,0,0,0.010536779324055667,0.0031618381618381615,0.03090648854961832,0.01582631578947368,0.0014797687861271673,0.0030168067226890756,0.0030168067226890756,0.0032154981549815495,0.022679920477137173,0.0048913086913086904,0.07207291666666665,0.023518947368421052,0.004305202312138728,0.004630252100840336,0.004667899159663865,0.004987896678966789
1693114303,3.4932551054303844,9.30658056981779,0.9138349826715901,0.4514293241866114,10.210655443159911,2.813334306149658,0.32627195043557267,0.6220813714625527,0.8952622396109595,0.7736799970281104,0.00005454873646209764,0.28898350905157727,1.8344083736309222,2.716907700762675,1.0376526487612887,211288064,84520960,16007168,427991040,108130304,326856704,41418752,11784192,291463168,91348992,4657152,2924544,298291200,18128896,49377280,12,16,40,2,4,2,2,14,0,0,0,0,0,0,0.010536779324055667,0.0031618381618381615,0.03090648854961832,0.01582631578947368,0.0014797687861271673,0.0030168067226890756,0.0030168067226890756,0.0032154981549815495,0.022679920477137173,0.0048913086913086904,0.07207291666666665,0.023518947368421052,0.004305202312138728,0.004630252100840336,0.004667899159663865,0.004987896678966789
1693114304,3.4932551054303844,7.570563860076858,0.9138349826715901,0.4514293241866114,10.210655443159911,2.813334306149658,0.32627195043557267,0.6220813714625527,1.0336806992457992,1.0244385168955303,0.00005454873646209764,0.28898350905157727,1.8344083736309222,2.716907700762675,1.0376526487612887,211288064,84520960,16007168,427991040,108130304,326856704,41418752,11784192,291463168,91418624,4657152,2924544,298291200,18128896,49377280,33.92,12,52,10,4,2,8,70,0,0,0,0,0,0,0.010829971166657359,0.003045544554455446,0.030790371493555724,0.01594943820224719,0.0014233128834355826,0.0030168067226890756,0.0030175131348511384,0.003201939815966177,0.022592390825118033,0.004681980198019803,0.0694795918367347,0.023675280898876404,0.004294478527607362,0.004630252100840336,0.004670753064798598,0.004963491668739119
1693114305,3.4932551054303844,7.7238668967509545,0.9138349826715901,0.4514293241866114,10.210655443159911,2.813334306149658,0.32627195043557267,0.6220813714625527,1.0336806992457992,1.0244385168955303,0.00004143964603064609,0.28898350905157727,1.8344083736309222,2.716907700762675,1.0376526487612887,211288064,84520960,16007168,427991040,108130304,326856704,41418752,11784192,291463168,91418624,4657152,2924544,298291200,18128896,49377280,44,24,64,18,18,2,18,138,0,0,0,0,0,0,0.010603491688980731,0.0030456273764258553,0.030790371493555724,0.015931372549019607,0.0014839650145772596,0.0030168067226890756,0.003023688663282572,0.003215320910973085,0.02255641871871846,0.004682129277566539,0.0694795918367347,0.02381372549019608,0.004306122448979591,0.004630252100840336,0.004669712351945855,0.004987577639751553
1693114306,3.4932551054303844,9.198182200445732,0.9138349826715901,0.4514293241866114,10.210655443159911,4.069459216982226,0.32627195043557267,0.6220813714625527,0.90602974689477,1.0244385168955303,0.00004143964603064609,0.28898350905157727,1.8344083736309222,2.716907700762675,1.0376526487612887,211288064,84520960,16007168,427991040,108130304,326836224,41418752,11784192,291463168,91418624,4657152,2924544,298291200,18128896,49377280,18,8,34,10,8,2,10,76,0,0,0,0,0,0,0.01060353287536801,0.0030456273764258553,0.030790371493555724,0.015931372549019607,0.0014839650145772596,0.0030168067226890756,0.003023688663282572,0.003208343618859541,0.022556427870461235,0.004682129277566539,0.0694795918367347,0.02381372549019608,0.004306122448979591,0.004630252100840336,0.004669712351945855,0.004975018513947173
1693114307,3.4932551054303844,9.19818220044573,0.9138349826715901,0.3837487827579336,10.210655443159911,4.578319138908496,0.32627195043557267,0.5443021919878278,0.8888017352406732,1.0244385168955303,0.00004143964603064609,0.28898350905157727,1.8344083736309222,2.716907700762675,1.0376526487612887,211288064,84520960,16007168,427991040,108130304,326836224,41418752,11784192,291463168,91418624,4657152,2924544,298291200,18128896,49377280,32,16,38,14,10,2,14,80,0,0,0,0,0,0,0.01060353287536801,0.0030456273764258553,0.030790371493555724,0.015931372549019607,0.0014839650145772596,0.0030168067226890756,0.003023688663282572,0.003208343618859541,0.022556427870461235,0.004682129277566539,0.0694795918367347,0.02381372549019608,0.004306122448979591,0.004630252100840336,0.004669712351945855,0.004975018513947173
1693114308,3.4932551054303844,9.19818220044573,0.898215463838456,0.3762249606881568,10.210655443159911,4.578319138908496,0.32627195043557267,0.6259719807699766,0.9491054946781313,1.0244385168955303,0.00004143964603064609,0.28898350905157727,1.853938632832041,2.716907700762675,1.0210652498625172,211288064,84520960,16007168,427991040,108130304,326836224,41418752,11784192,291463168,91418624,4657152,2924544,298291200,18128896,49631232,32,32,60,6,4,2,6,46,0,0,0,0,0,0,0.01060353287536801,0.0030456273764258553,0.030790371493555724,0.015931372549019607,0.0014839650145772596,0.0030168067226890756,0.003023688663282572,0.003208343618859541,0.022556427870461235,0.004682129277566539,0.0694795918367347,0.02381372549019608,0.004306122448979591,0.004630252100840336,0.004669712351945855,0.004975018513947173
1693114309,2.978931512074184,8.764100282258932,0.898215463838456,0.36870113861837994,10.210655443159911,4.578319138908496,0.32627195043557267,0.6259719807699766,0.9491054946781313,1.0244385168955303,0.00004143964603064609,0.28898350905157727,1.8923170920086991,2.716907700762675,1.0210652498625172,211288064,84815872,16007168,427991040,108130304,326836224,41418752,11784192,291463168,91418624,4657152,2924544,298291200,18128896,49631232,38,22,56,12,10,2,10,98,0,0,0,0,0,0,0.011006659836065571,0.0030457256461232604,0.03090596330275229,0.015971896955503512,0.0014861538461538465,0.0030168067226890756,0.0030212389380530973,0.0031973816717019137,0.022668545081967216,0.004682306163021868,0.07045364891518739,0.023840749414519906,0.0042972307692307685,0.004630252100840336,0.004666548672566371,0.0049552870090634445
1693114310,2.920710593650344,8.764100282258932,0.898215463838456,0.36117731654860313,10.210655443159911,4.578319138908496,0.32627195043557267,0.6259719807699766,0.9491054946781315,1.0244385168955303,0.00005479405015986231,0.28898350905157727,1.9306955511853578,2.716907700762675,1.0210652498625172,211288064,84815872,16007168,427991040,108130304,326836224,41418752,11784192,291463168,91418624,4657152,2924544,298291200,18128896,49631232,42,28,64,6,6,2,6,60,0,0,0,0,0,0,0.01081298828125,0.003043478260869565,0.03090596330275229,0.015896436525612474,0.001576368876080692,0.0030168067226890756,0.003030664395229983,0.0032148499210110587,0.02260791015625,0.004678260869565217,0.07045364891518739,0.023820712694877507,0.0043152737752161375,0.004630252100840336,0.004660647359454856,0.004986729857819906
1693114311,2.862489675226505,8.764100282258932,0.898215463838456,0.3536534944788262,8.803484044054285,4.578319138908496,0.32627195043557267,0.6259719807699766,0.9491054946781315,0.9684298538086709,0.00005607887040407178,0.28898350905157727,2.852789447202009,2.716907700762675,1.038433530488661,211288064,84815872,16007168,427991040,108130304,326836224,41418752,11784192,291463168,91418624,4657152,2924544,298967040,18128896,49631232,14,24,50,8,6,2,6,60,0,0,0,0,0,0,0.01081298828125,0.003043478260869565,0.03090596330275229,0.015896436525612474,0.001576368876080692,0.0030168067226890756,0.003030664395229983,0.0032060150375939848,0.02260791015625,0.004678260869565217,0.07045364891518739,0.023820712694877507,0.0043152737752161375,0.004630252100840336,0.004660647359454856,0.004970827067669173
1693114312,2.8622130532771948,8.764100282258932,0.898215463838456,0.4411473743785515,8.630716808873679,4.578319138908496,0.32627195043557267,0.6259719807699766,0.9491054946781315,0.9684298538086709,0.000057363690648281254,0.28898350905157727,2.852789447202009,2.7181141481035516,1.038433530488661,211288064,84815872,16007168,427991040,108130304,326836224,41418752,11784192,291463168,91418624,4657152,2924544,298967040,18128896,49631232,22,20,54,10,6,2,6,52,0,0,0,0,0,0,0.01081298828125,0.003043478260869565,0.03090596330275229,0.015896436525612474,0.001576368876080692,0.0030168067226890756,0.003030664395229983,0.0032060150375939848,0.02260791015625,0.004678260869565217,0.07045364891518739,0.023820712694877507,0.0043152737752161375,0.004630252100840336,0.004660647359454856,0.004970827067669173
1693114313,3.449130910573183,8.764100282258932,0.898215463838456,0.4411473743785515,8.457949573693071,4.578319138908496,0.32627195043557267,0.6259719807699766,0.9491054946781315,0.9684298538086709,0.000058648510892490725,0.28898350905157727,2.852789447202009,2.2652748347304614,1.038433530488661,211578880,84815872,16007168,427991040,108130304,326836224,41418752,11784192,291463168,91418624,4657152,2924544,298967040,18128896,49631232,48,22,58,6,8,2,6,56,0,0,0,0,0,0,0.01081298828125,0.003043478260869565,0.03090596330275229,0.015896436525612474,0.001576368876080692,0.0030168067226890756,0.003030664395229983,0.0032060150375939848,0.02260791015625,0.004678260869565217,0.07045364891518739,0.023820712694877507,0.0043152737752161375,0.004630252100840336,0.004660647359454856,0.004970827067669173
1693114314,3.449130910573183,8.764100282258932,0.898215463838456,0.4411473743785515,10.381457634721333,4.578319138908496,0.3310514282903153,0.6259719807699766,0.9491054946781315,0.9684298538086709,0.00005993333113670018,0.28898350905157727,2.852789447202009,2.312155684238023,1.038433530488661,211578880,84815872,16007168,427991040,109801472,326836224,41418752,11784192,291463168,91418624,4657152,2924544,298967040,18128896,49631232,48,22,54,4,6,2,6,70,0,0,0,0,0,0,0.01097956131605184,0.003041257367387033,0.030918524212144503,0.016003440366972477,0.001501510574018127,0.0030168067226890756,0.0030279720279720278,0.00319929718875502,0.022602691924227314,0.00467426326129666,0.07148496240601504,0.023833715596330275,0.004300302114803625,0.004630252100840336,0.004655944055944055,0.0049587349397590364
1693114315,3.449130910573183,8.764100282258932,0.898215463838456,0.4411473743785515,10.381457634721333,4.578319138908496,0.3310514282903153,0.6259719807699766,0.9491054946781315,0.9684298538086709,0.00006121815138090966,0.28898350905157727,2.852789447202009,2.3590365337455843,1.038433530488661,211578880,84815872,16007168,427991040,109801472,326836224,41418752,11784192,291463168,91418624,4657152,2924544,298967040,18128896,49631232,30,14,42,6,8,2,8,64,0,0,0,0,0,0,0.010843660629170639,0.003039179104477612,0.030918524212144503,0.015903547671840355,0.0015606936416184976,0.0030168067226890756,0.003027303754266212,0.0032106625258799173,0.022569113441372735,0.0046705223880597006,0.07148496240601504,0.02381929046563193,0.004312138728323699,0.004630252100840336,0.0046546075085324235,0.0049791925465838514
1693114316,3.449130910573183,8.764100282258932,0.7712477179389801,0.4411473743785515,10.381457634721333,4.578319138908496,0.2770500434314088,0.6259719807699766,0.9491054946781315,0.9684298538086709,0.00006250297162511913,0.28898350905157727,2.852789447202009,2.405917383253146,1.038433530488661,211578880,84815872,16007168,427991040,109801472,326836224,41418752,11784192,291463168,91418624,4657152,2924544,298967040,18128896,49631232,24,20,44,2,4,2,2,20,0,0,0,0,0,0,0.010843660629170639,0.003039179104477612,0.030918524212144503,0.015903547671840355,0.0015606936416184976,0.0030168067226890756,0.003027303754266212,0.0032032218091697646,0.022569113441372735,0.0046705223880597006,0.07148496240601504,0.02381929046563193,0.004312138728323699,0.004630252100840336,0.0046546075085324235,0.004965799256505576
1693114317,3.449130910573183,8.764100282258932,0.7562774602083391,0.4411473743785515,10.381457634721333,4.578319138908496,0.2715325196265702,0.54500426703469,0.914654744204235,0.9684298538086709,0.0000637877918693286,0.2895308246489968,2.852789447202009,2.8128509704536993,1.038433530488661,211578880,84815872,16007168,427991040,109801472,326836224,41418752,11784192,291463168,91418624,4657152,2924544,298967040,18128896,49631232,32,20,52,12,14,2,12,92,0,0,0,0,0,0,0.010843660629170639,0.003039179104477612,0.030918524212144503,0.015903547671840355,0.0015606936416184976,0.0030168067226890756,0.003027303754266212,0.0032032218091697646,0.022569113441372735,0.0046705223880597006,0.07148496240601504,0.02381929046563193,0.004312138728323699,0.004630252100840336,0.0046546075085324235,0.004965799256505576
1693114318,3.449130910573183,8.764100282258932,0.9102000687794888,0.4411473743785515,10.381457634721333,4.578319138908496,0.3212943094238058,0.5555471931806458,0.914654744204235,0.9666627765011303,0.00006507261211353807,0.2919061215743767,2.852789447202009,2.8128509704536993,1.038433530488661,211578880,84815872,16015360,427991040,109801472,326836224,41590784,11784192,291463168,91435008,4657152,2924544,298967040,18128896,49631232,36,22,58,10,10,2,10,60,0,0,0,0,0,0,0.010843660629170639,0.003039179104477612,0.030918524212144503,0.015903547671840355,0.0015606936416184976,0.0030168067226890756,0.003027303754266212,0.0032032218091697646,0.022569113441372735,0.0046705223880597006,0.07148496240601504,0.02381929046563193,0.004312138728323699,0.004630252100840336,0.0046546075085324235,0.004965799256505576
1693114319,3.449130910573183,8.764100282258932,0.9102000687794888,0.4411473743785515,10.381457634721333,4.578319138908496,0.3212943094238058,0.6313446942884385,0.914654744204235,0.9666627765011303,0.00007708921465256819,0.2919061215743767,2.852789447202009,2.8128509704536993,1.038433530488661,211578880,84815872,16015360,427991040,109801472,326836224,41590784,11784192,291463168,91435008,4657152,2924544,298967040,18128896,49631232,22,20,52,8,6,2,6,46,0,0,0,0,0,0,0.010921578421578418,0.0030416666666666665,0.030807392996108948,0.01603409090909091,0.0014848484848484851,0.0030168067226890756,0.0030281195079086116,0.003194416749750748,0.022496003996003995,0.0046749999999999995,0.07150283553875235,0.023861363636363635,0.004296969696969697,0.004630252100840336,0.004656239015817222,0.004949950149551347
1693114320,3.449130910573183,8.764100282258932,0.9102000687794888,0.4411473743785515,10.381457634721333,4.578319138908496,0.3212943094238058,0.6313446942884385,0.8648140207320699,0.9666627765011303,0.000050068481046217145,0.2919061215743767,2.852789447202009,2.8128509704536993,1.0250855930512974,211578880,84815872,16015360,427991040,109801472,326836224,41590784,11784192,291463168,91435008,4657152,2924544,298967040,18128896,49692672,26,14,46,4,8,2,8,62,0,0,0,0,0,0,0.010760765550239235,0.003039697542533081,0.030807392996108948,0.015931372549019607,0.0015673352435530087,0.0030168067226890756,0.0030273504273504274,0.0032096228868660603,0.022450717703349284,0.0046714555765595455,0.07150283553875235,0.02381372549019608,0.004313467048710602,0.004630252100840336,0.004654700854700854,0.004977321196358907
1693114321,3.449130910573183,8.764100282258932,0.9102000687794888,0.4411473743785515,10.381457634721333,3.9947246525885562,0.3212943094238058,0.6313446942884385,0.8648140207320699,1.0034872474307586,0.00005006848104621713,0.2919061215743767,2.852789447202009,2.8128509704536993,1.0250855930512974,211578880,84815872,16015360,427991040,109801472,326971392,41590784,11784192,291463168,91435008,4657152,2924544,298967040,18128896,49692672,28,12,42,8,10,2,10,58,0,0,0,0,0,0,0.010760765550239235,0.003039697542533081,0.030807392996108948,0.015931372549019607,0.0015673352435530087,0.0030168067226890756,0.0030273504273504274,0.0032048975512243873,0.022450717703349284,0.0046714555765595455,0.07150283553875235,0.02381372549019608,0.004313467048710602,0.004630252100840336,0.004654700854700854,0.004968815592203898
1693114322,3.449130910573183,8.764100282258932,0.9174420203734756,0.4411473743785515,10.381457634721333,4.399327043461548,0.3212943094238058,0.6313446942884385,0.8648140207320699,1.0034872474307586,0.00005006848104621713,0.2919061215743767,2.852789447202009,2.8128509704536993,1.0250855930512974,211578880,84815872,16015360,427991040,109801472,326971392,41590784,11784192,291463168,91435008,4657152,2924544,298967040,18128896,49692672,40,22,52,8,6,2,6,66,0,0,0,0,0,0,0.010760765550239235,0.003039697542533081,0.030807392996108948,0.015931372549019607,0.0015673352435530087,0.0030168067226890756,0.0030273504273504274,0.0032048975512243873,0.022450717703349284,0.0046714555765595455,0.07150283553875235,0.02381372549019608,0.004313467048710602,0.004630252100840336,0.004654700854700854,0.004968815592203898
1693114323,3.449130910573183,9.014820678940644,0.9174420203734756,0.4370118878511308,10.381457634721333,4.399327043461548,0.3212943094238058,0.6313446942884385,0.8648140207320699,1.0034872474307586,0.00005006848104621713,0.2919061215743767,2.4181259503413726,2.8128509704536993,1.0250855930512974,211578880,84815872,16015360,427991040,109801472,326971392,41590784,11784192,291463168,91435008,4657152,2924544,298967040,18128896,49692672,36,22,62,12,10,2,10,82,0,0,0,0,0,0,0.010760765550239235,0.003039697542533081,0.030807392996108948,0.015931372549019607,0.0015673352435530087,0.0030168067226890756,0.0030273504273504274,0.0032048975512243873,0.022450717703349284,0.0046714555765595455,0.07150283553875235,0.02381372549019608,0.004313467048710602,0.004630252100840336,0.004654700854700854,0.004968815592203898
1693114324,3.449130910573183,9.014820678940644,0.9174420203734756,0.4370118878511308,10.381457634721333,4.399327043461548,0.3212943094238058,0.6313446942884385,0.8648140207320699,1.0034872474307586,0.00005006848104621713,0.2919061215743767,2.4181259503413726,2.8128509704536993,1.0250855930512974,211578880,84815872,16015360,427991040,109801472,326971392,41590784,11784192,291463168,91435008,4657152,2924544,298967040,18128896,49692672,48,30,70,8,10,2,10,68,0,0,0,0,0,0,0.0109020874751491,0.0030396825396825397,0.030711206896551723,0.016003480278422272,0.0014939024390243905,0.0030168067226890756,0.003024734982332155,0.003192064695476371,0.022466699801192844,0.004671428571428571,0.07139468690702087,0.023868909512761022,0.004298780487804878,0.004630252100840336,0.004650176678445229,0.004945716451857468
