time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,orders_error,queue-master_error,shipping_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1693218241,3.2635798424080735,26.321418951177968,0.9480998983402038,0.4004835651164463,8.97033908230961,1.727288162572194,0.26351668994563526,0.6002048779084838,1.2539784599647352,0.7954619040854052,0,0.30515417083662844,1.0038759357449962,2.3878274234244037,1.037532804642965,215977984,111448064,12324864,424984576,109731840,325877760,58765312,12259328,301297664,91615232,4694016,3047424,297394176,18395136,84606976,18,16,44,6,4,2,6,34,0,0,0,0,0.019603351955307262,0.0029148936170212765,0.03252965043695381,0.015865580448065172,0.0003275681341719078,0.00027227722772277225,0.002526838966202783,0.0025677280086346464,0.04511363636363638,0.004588899167437557,0.06514908256880736,0.023490835030549904,0.0033265306122448983,0.0004900990099009901,0.0045117296222664015,0.0045929843497031836
1693218242,3.2635798424080735,26.321418951177968,0.9480998983402038,0.4004835651164463,8.97033908230961,1.6941660961427745,0.23034197910967338,0.6002048779084838,1.2539784599647352,0.7954619040854052,0.0000588875288997651,0.30443593250560025,0.9219229820327387,2.3878274234244037,1.0765118327689676,215977984,111448064,12324864,424984576,109731840,325877760,59039744,12259328,301297664,91615232,4694016,3047424,297394176,18395136,84819968,38,24,52,26,22,2,28,142,0,0,0,0,0.01951516793066089,0.0029127134724857683,0.03238087572440437,0.01586890243902439,0.00032740585774058577,0.00027272727272727274,0.002525691699604743,0.0025668651867893884,0.045114173228346446,0.0045886148007590125,0.06509411764705879,0.023490853658536585,0.003323809523809524,0.000490909090909091,0.004511462450592886,0.004593936112615052
1693218243,3.2635798424080735,26.321418951177968,0.9480998983402038,0.3937324631898916,8.961755829332258,1.661044029713355,0.23497330295727445,0.6002048779084838,1.2539784599647352,0.7954619040854052,0.0000588875288997651,0.30443593250560025,0.9219229820327387,2.3878274234244037,1.0765118327689676,215977984,111448064,12324864,424984576,109731840,325877760,59039744,12259328,301297664,91615232,4694016,3047424,297394176,18395136,84819968,20,16,34,6,14,2,10,74,0,0,0,0,0.01951516793066089,0.0029192307692307694,0.03238087572440437,0.01586890243902439,0.00032740585774058577,0.00027272727272727274,0.002525691699604743,0.0025668651867893884,0.045114173228346446,0.0045899999999999995,0.06509411764705879,0.023490853658536585,0.003323809523809524,0.000490909090909091,0.004511462450592886,0.004593936112615052
1693218244,3.2635798424080735,26.321418951177968,0.9480998983402038,0.3937324631898916,8.961755829332258,1.627921963283936,0.27787943085606714,0.6002048779084838,1.2539784599647352,0.7954619040854052,0.0000588875288997651,0.30443593250560025,0.9219229820327387,2.3878274234244037,0.8607132922113012,215977984,111448064,12324864,424984576,109731840,325877760,59039744,12259328,301297664,91615232,4694016,3047424,297394176,18395136,84819968,31.787,12,46,12,10,2,12,78,0,0,0,0,0.019550658294983522,0.0029192307692307694,0.03238087572440437,0.01585030549898167,0.0003270440251572327,0.00027272727272727274,0.002523809523809524,0.0025644637053087757,0.04511438289826188,0.0045899999999999995,0.06509411764705879,0.023463340122199593,0.0033178082191780826,0.000490909090909091,0.004511111111111112,0.00459003250270856
1693218245,3.2635798424080735,22.545538287578847,0.9480998983402038,0.3937324631898916,8.961755829332258,1.5947998968545163,0.27787943085606714,0.6002048779084838,1.2539784599647352,0.7954619040854052,0.0000588875288997651,0.30443593250560025,0.9219229820327387,2.3878274234244037,0.8784363273166171,215977984,111448064,12324864,424984576,109731840,325877760,59039744,12259328,301297664,91615232,4694016,3047424,297394176,18395136,84819968,60,32,76,10,8,2,8,80,0,0,0,0,0.0195505589015604,0.0029192307692307694,0.03238087572440437,0.01585030549898167,0.0003270440251572327,0.00027272727272727274,0.002523809523809524,0.002578918623702895,0.045114338518197454,0.0045899999999999995,0.06509411764705879,0.023463340122199593,0.0033178082191780826,0.000490909090909091,0.004511111111111112,0.0045926815947569645
1693218246,3.2635798424080735,22.10684797172588,0.9480998983402038,0.3937324631898916,8.961755829332258,1.5616778304250973,0.27787943085606714,0.6002048779084838,1.2539784599647352,0.7954619040854052,0.0000588875288997651,0.30443593250560025,0.9219229820327387,2.3878274234244037,0.8961593624219331,215977984,111448064,12324864,424984576,109731840,325877760,59039744,12259328,301297664,91615232,4694016,3047424,297394176,18395136,84819968,32,14,34,10,12,2,10,72,0,0,0,0,0.01958850056369786,0.0029192307692307694,0.03238087572440437,0.01585030549898167,0.0003270440251572327,0.00027499999999999996,0.002523809523809524,0.002578918623702895,0.04513245033112584,0.0045899999999999995,0.06509411764705879,0.023463340122199593,0.0033178082191780826,0.0004949999999999999,0.004511111111111112,0.0045926815947569645
1693218247,3.2635798424080735,21.668157655872914,0.9608607292913358,0.3937324631898916,8.961755829332258,1.528555763995678,0.27787943085606714,0.6002048779084838,1.2539784599647352,0.8263858611410201,0.0000588875288997651,0.30443593250560025,0.9219229820327387,2.3878274234244037,0.9138823975272492,215977984,111448064,12324864,424984576,109731840,325877760,59039744,12259328,301297664,91615232,4694016,3047424,297394176,18395136,84819968,28,22,48,12,12,2,10,72,0,0,0,0,0.019414019715224533,0.0029199237368922786,0.032391095451633566,0.01583841463414634,0.00032668067226890757,0.00027522935779816516,0.0025258964143426298,0.0025765222161272636,0.04490338164251207,0.004590085795996186,0.06476359338061463,0.023435975609756098,0.003311724137931035,0.0004954128440366973,0.004511553784860558,0.004591662095447067
1693218248,3.2635798424080735,22.549106433242113,0.9608607292913358,0.3937324631898916,8.961755829332258,2.20206759593903,0.27787943085606714,0.6002048779084838,1.2539784599647352,0.8489115809952895,0.0000588875288997651,0.30443593250560025,0.9219229820327387,2.381516569880739,1.0633821063189577,215977984,111865856,12324864,424984576,109731840,326291456,59039744,12259328,301297664,91611136,4694016,3047424,297394176,18395136,84819968,32,18,68,18,16,2,18,106,0,0,0,0,0.019414019715224533,0.0029150141643059487,0.032391095451633566,0.01583841463414634,0.00032668067226890757,0.00027522935779816516,0.0025258964143426298,0.0025765222161272636,0.04490338164251207,0.0045890462700661,0.06476359338061463,0.023435975609756098,0.003311724137931035,0.0004954128440366973,0.004511553784860558,0.004591662095447067
1693218249,3.2635798424080735,23.00156054595364,0.9608607292913358,0.3937324631898916,8.961755829332258,2.20206759593903,0.27787943085606714,0.6015351841825558,1.2539784599647352,0.8489115809952895,0.0000588875288997651,0.30443593250560025,0.9219229820327387,2.381516569880739,1.0633821063189577,215977984,111865856,12324864,424984576,109731840,326291456,59039744,12259328,301297664,91611136,4694016,3047424,297394176,18395136,84819968,42,20,70,6,6,2,8,58,0,0,0,0,0.019391375545851523,0.0029150141643059487,0.032391095451633566,0.015866935483870966,0.00032386363636363635,0.00027522935779816516,0.0025305719921104534,0.0025773955773955777,0.044883252818035416,0.0045890462700661,0.06476359338061463,0.023463709677419356,0.003261971830985916,0.0004954128440366973,0.004512426035502958,0.0045897351897351895
1693218250,3.2635798424080735,27.14724676269182,0.9608607292913358,0.30835884955794063,8.961755829332258,2.20206759593903,0.27787943085606714,0.6015351841825558,1.2539784599647352,0.8489115809952895,0.0000588875288997651,0.30443593250560025,0.9219229820327387,2.381516569880739,1.0633821063189577,215977984,111865856,12324864,424984576,109731840,326291456,59039744,12259328,301297664,91611136,4694016,3047424,297394176,18395136,84819968,38,20,58,12,16,2.008,16,112,0,0,0,0,0.019391375545851523,0.0029150141643059487,0.032391095451633566,0.015866935483870966,0.00032386363636363635,0.00027522935779816516,0.0025305719921104534,0.0025728155339805824,0.044883252818035416,0.0045890462700661,0.06476359338061463,0.023463709677419356,0.003261971830985916,0.0004954128440366973,0.004512426035502958,0.004587918015102482
1693218251,3.2635798424080735,27.14724676269182,0.9608607292913358,0.3148052412617644,8.961755829332258,2.20206759593903,0.27787943085606714,0.6015351841825558,1.2539784599647352,0.8489115809952895,0.0000588875288997651,0.30443593250560025,0.9219229820327387,2.381516569880739,1.0633821063189577,215977984,111865856,12324864,424984576,109731840,326291456,59039744,12259328,301297664,91611136,4694016,3047424,297394176,18395136,84819968,32,10,42,16,8,2,14,80,0,0,0,0,0.01942176870748299,0.0029150141643059487,0.032391095451633566,0.015866935483870966,0.00032386363636363635,0.0002777777777777778,0.0025305719921104534,0.0025728155339805824,0.044932885906040256,0.0045890462700661,0.06476359338061463,0.023463709677419356,0.003261971830985916,0.0005,0.004512426035502958,0.004587918015102482
1693218252,2.8568226729085584,27.14724676269182,0.9608607292913358,0.3212516329655882,8.961755829332258,2.20206759593903,0.27787943085606714,0.6015351841825558,0.5866387556356977,0.8489115809952895,0.0000588875288997651,0.30443593250560025,0.9219229820327387,2.381516569880739,1.0633821063189577,215977984,111865856,12324864,424984576,109731840,326291456,59039744,12259328,301428736,91611136,4694016,3047424,297394176,18395136,84819968,26,22,48,2,6,2,4,32.169,0,0,0,0,0.019256176154672393,0.0029150943396226412,0.032534898477157355,0.01591403162055336,0.0003226626016260163,0.00027522935779816516,0.002546511627906977,0.002577457264957265,0.044704213938411654,0.004589056603773585,0.0649648711943794,0.023491106719367588,0.0032394366197183106,0.0004954128440366973,0.004515503875968992,0.004588995726495727
1693218253,2.8568226729085584,27.14724676269182,0.9608607292913358,0.32769802466941195,9.02379674535467,2.1401492902425017,0.27787943085606714,0.6015351841825558,0.5866387556356977,0.8489115809952895,0.0000588875288997651,0.3043814286607915,0.9219229820327387,2.381516569880739,1.0633821063189577,215977984,111865856,12324864,424984576,109731840,326291456,59039744,12259328,301428736,91611136,4694016,3047424,297394176,18395136,84819968,23.952,20.26,40,10,8,2,10,46,0,0,0,0,0.0192574503878233,0.002930504548733176,0.03253489847715736,0.015914854481231498,0.0003226633655850005,0.0002752293577981651,0.002546388656006612,0.0025773959661535713,0.04470510841299524,0.00459214075248962,0.06496487119437938,0.023491280399523397,0.003239451276057322,0.0004954128440366972,0.004515477407327236,0.0045889745378800695
1693218254,2.8568226729085584,27.14724676269182,0.9608607292913358,0.33414441637323566,9.02379674535467,2.1401492902425017,0.27787943085606714,0.6015351841825558,0.5866387556356977,0.8489115809952895,0.0000588875288997651,0.3043814286607915,0.9219229820327387,2.381516569880739,1.0633821063189577,215977984,111865856,12324864,424984576,109731840,326291456,59039744,12259328,301428736,91611136,4694016,3047424,297394176,18395136,84819968,36.315,23.042,34.247,6.315,6.04,2.02,4.204,64.596,0,0,0,0,0.019241198659574757,0.0029301530688160874,0.032534898477157355,0.015881250273723925,0.0003204892175200521,0.00027522935779816516,0.0025438456115337944,0.0025768546412354896,0.04466691615825013,0.0045920681120857005,0.0649648711943794,0.02343763846769978,0.0031971503651370184,0.0004954128440366973,0.0045150067224556225,0.004589928293095546
1693218255,2.8568226729085584,27.14724676269182,0.9608607292913358,0.3405908080770595,9.02379674535467,2.1401492902425017,0.27787943085606714,0.6015351841825558,0.5866387556356977,0.8489115809952895,0.0000588875288997651,0.3043814286607915,0.9219229820327387,2.381516569880739,1.0633821063189577,215977984,111865856,12324864,424984576,109731840,326291456,59039744,12259328,301428736,91611136,4694016,3047424,297394176,18395136,84819968,44.226,26,50,6,9.968,2,8,80,0,0,0,0,0.01924277717089601,0.0029302236818479406,0.032534898477157355,0.01588118811881188,0.00032048321244838103,0.00027522935779816516,0.002543859649122807,0.002577660353056305,0.044667572379053305,0.00459208270569093,0.0649648711943794,0.023437623762376236,0.003197028073097006,0.0004954128440366973,0.004515009746588694,0.004588740578925618
1693218256,2.760671105260916,27.14724676269182,0.9608607292913358,0.33660693800409636,9.02379674535467,2.1401492902425017,0.27787943085606714,0.6015351841825558,0.5866387556356977,0.8489115809952895,0.0000588875288997651,0.3038895352868031,0.9219229820327387,2.381516569880739,1.0633821063189577,215973888,111865856,12324864,424984576,109731840,326291456,59039744,12259328,301428736,91611136,4694016,2916352,297394176,18395136,84819968,27.893,18,46,6,6,2,8,56,0,0,0,0,0.019297346955652057,0.0029301886792452835,0.032534898477157355,0.01588118811881188,0.00032048681541582154,0.0002696078431372549,0.002543859649122807,0.0025773420479302837,0.044562836785373,0.004592075471698113,0.0649648711943794,0.023437623762376236,0.003197101449275363,0.0004852941176470588,0.004515009746588694,0.004588671023965142
1693218257,2.760671105260916,27.14724676269182,0.961036476452045,0.3301605463002726,9.02379674535467,2.1401492902425017,0.2749393262331243,0.6015351841825558,0.5866387556356977,0.8489115809952895,0.0000588875288997651,0.3038895352868031,0.7590681799999999,2.418291013915291,0.9146622110718832,215973888,111865856,12324864,424984576,109731840,326291456,59097088,12259328,301428736,91611136,4694016,2916352,297394176,18395136,84819968,45.833,24,80,12,12,2,14,94,0,0,0,0,0.01922213544187458,0.0029290382819794586,0.03234781230183893,0.015831632653061225,0.000321797520661157,0.00026785714285714287,0.0025703125,0.002570129512262332,0.04467609465451182,0.004588795518207282,0.06402122641509432,0.023435714285714282,0.003223188405797102,0.00048214285714285715,0.004520312500000001,0.004584568751722238
1693218258,2.760671105260916,27.14724676269182,0.9493786972946993,0.39770702601777674,7.367178059519977,2.1401492902425017,0.2749393262331243,0.6015351841825558,0.5866387556356977,0.8489115809952895,0.00008659999999999456,0.3038895352868031,0.7972811262411528,2.418291013915291,0.896939175966567,215973888,111865856,12324864,424984576,109731840,326291456,59097088,12259328,301428736,91611136,4694016,2916352,297525248,18395136,84819968,32,24,68,6,6,2,6,52,0,0,0,0,0.019222103004291845,0.002920955882352941,0.03234781230183893,0.015831632653061225,0.000321797520661157,0.00026785714285714287,0.0025703125,0.0025701101718953083,0.04467607973421927,0.004584191176470588,0.06402122641509432,0.023435714285714282,0.003223188405797102,0.00048214285714285715,0.004520312500000001,0.004584564593249848
1693218259,2.760671105260916,27.14724676269182,0.9493786972946993,0.39770702601777674,8.998625962569799,2.1401492902425017,0.2749393262331243,0.6124316757831912,0.5866387556356977,0.8750549496259072,0.00005492390855935986,0.30388953528680307,0.939125615774885,2.418291013915291,0.8792161408612511,215973888,111865856,12324864,424984576,108920832,326291456,59097088,12259328,301428736,91611136,4694016,2916352,297525248,18395136,84819968,22,8,26,12,12,2,16,66,0,0,0,0,0.019271844660194177,0.002920955882352941,0.03234781230183893,0.0158140756302521,0.0003256929637526652,0.00026785714285714287,0.0025600000000000006,0.0025693165969316602,0.044717138103161407,0.004584191176470588,0.06402122641509432,0.023490546218487396,0.003295035460992907,0.00048214285714285715,0.0045184,0.004592412831241283
1693218260,2.760671105260916,27.14724676269182,0.9493786972946993,0.39770702601777674,8.998625962569799,2.1090773592379577,0.23353764205617875,0.6124316757831912,0.5866387556356977,0.8750549496259072,0.000056330437713168456,0.30388953528680307,0.939125615774885,2.418291013915291,0.8614931057559352,215973888,111865856,12324864,424984576,108920832,326275072,59097088,12259328,301428736,91611136,4694016,2916352,297525248,18395136,84819968,32,30,32,2,4,2,2,54,0,0,0,0,0.019271844660194177,0.002920955882352941,0.03234781230183893,0.0158140756302521,0.0003256929637526652,0.00026785714285714287,0.0025600000000000006,0.0025722347629796843,0.044717138103161407,0.004584191176470588,0.06402122641509432,0.023490546218487396,0.003295035460992907,0.00048214285714285715,0.0045184,0.0045939051918735905
1693218261,2.760671105260916,27.14724676269182,0.9493786972946993,0.39770702601777674,8.998625962569799,2.1090773592379577,0.2381975063477411,0.6124316757831912,0.5866387556356977,0.8750549496259072,0.00005773696686697704,0.30388953528680307,0.939125615774885,2.3562546844116445,1.046261186507742,215973888,111865856,12324864,424984576,108920832,326275072,59097088,12259328,301428736,91611136,4694016,2916352,297525248,18395136,85069824,32,16,32,6,6,2,8,50,0,0,0,0,0.019343434343434343,0.002920955882352941,0.03234781230183893,0.0158140756302521,0.0003256929637526652,0.0002644230769230769,0.0025600000000000006,0.0025722347629796843,0.04485989492119089,0.004584191176470588,0.06402122641509432,0.023490546218487396,0.003295035460992907,0.00047596153846153844,0.0045184,0.0045939051918735905
1693218262,2.760671105260916,27.14724676269182,0.9493786972946993,0.39770702601777674,8.998625962569799,2.1090773592379577,0.2795918574937375,0.6124316757831912,0.5866387556356977,0.755952678857241,0.00005914349602078562,0.30388953528680307,0.939125615774885,2.3562546844116445,1.046261186507742,215973888,111865856,12324864,424984576,108920832,326275072,59097088,12259328,301428736,91611136,4694016,2916352,297525248,18395136,85069824,23.917,16,52,28,16,2,22,120,0,0,0,0,0.0192987043469007,0.002920370370370371,0.03236048749198204,0.015802801724137932,0.0003273420479302833,0.0002631578947368421,0.0025935613682092555,0.002569195794259733,0.045214036078066164,0.004584074074074075,0.06448598130841125,0.02354849137931034,0.0033234042553191494,0.0004736842105263158,0.004525150905432595,0.00459386189258312
1693218263,2.760671105260916,27.14724676269182,0.9493786972946993,0.39770702601777674,8.998625962569799,2.1090773592379577,0.2795918574937375,0.6124316757831912,0.5866387556356977,0.7413684296968093,0.000060550025174594215,0.30388953528680307,0.939125615774885,2.3562546844116445,1.0683822424927039,215973888,111865856,12324864,424984576,108920832,326275072,59097088,12259328,301428736,91611136,4694016,2916352,297525248,18395136,85069824,30,22,38,6,6,2,6,58,0,0,0,0,0.019298715203426124,0.0029231490159325217,0.03236048749198204,0.015802801724137932,0.0003273420479302833,0.0002631578947368421,0.0025935613682092555,0.002569195794259733,0.04521404109589042,0.004584629803186503,0.06448598130841125,0.02354849137931034,0.0033234042553191494,0.0004736842105263158,0.004525150905432595,0.00459386189258312
1693218264,2.760671105260916,22.907450090509638,0.9493786972946993,0.39770702601777674,8.998625962569799,2.1953082483131974,0.2795918574937375,0.6124316757831912,0.5866387556356977,0.8193878525482441,0.00006195655432840279,0.30388953528680307,0.939125615774885,2.3562546844116445,1.0683822424927039,215973888,111865856,12324864,424984576,108920832,326275072,59097088,12259328,301428736,91611136,4694016,2916352,297525248,18395136,85069824,40,22,70,18,18,2,20,116,0,0,0,0,0.01931283422459893,0.0029231490159325217,0.03236048749198204,0.015824295010845986,0.00032679738562091506,0.0002631578947368421,0.002587878787878788,0.002566969353007946,0.045218321917808224,0.004584629803186503,0.06448598130841125,0.023607375271149672,0.0033142857142857145,0.0004736842105263158,0.0045240404040404044,0.004588762769580023
1693218265,2.760671105260916,22.454995977798113,0.9493786972946993,0.39770702601777674,9.169730940817349,2.1953082483131974,0.2795918574937375,0.6124316757831912,0.5866387556356977,0.8193878525482441,0.00006336308348221137,0.30388953528680307,0.939125615774885,2.3562546844116445,1.0683822424927039,215973888,111865856,12324864,424984576,108920832,326275072,59097088,12259328,301428736,91611136,4694016,2916352,297525248,18395136,85069824,34,16,66,6,4,2,6,50,0,0,0,0,0.01931283422459893,0.0029231490159325217,0.03236048749198204,0.015824295010845986,0.00032679738562091506,0.0002631578947368421,0.002587878787878788,0.0025587408656548623,0.045218321917808224,0.004584629803186503,0.06448598130841125,0.023607375271149672,0.0033142857142857145,0.0004736842105263158,0.0045240404040404044,0.004585497470489039
